@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha91                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc28_10                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu120                                  numeric
@attribute elu300                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.65,-0.32,-0.32,-0.11,-0.2,0,-0.08,0.24,0.13,0.32,0.21,-0.01,0.75,0.19,0.72,0.65,-0.76,-0.08,0.09,0.29,-0.08,-0.35,-0.32,-0.17,0.15,0.15,-0.06,0.01,01.02
-0.47,-0.04,-0.03,-0.4,0.05,-0.11,-0.33,-0.02,0.05,-0.06,-0.26,0.01,0.17,0.86,0.22,0.08,-0.07,-0.17,-0.01,0.49,-0.0542857,0.41,1,0.27,-0.22,-0.59,0.17,0.02,14.13.01.01
0.24,-0.18,-0.15,-0.24,-0.09,-0.2,0.32,0.27,0,0,-0.23,-0.18,0.19,0.66,-0.18,-0.04,0.24,0.21,0,-0.15,-0.0388889,0.03,0.08,-0.14,-0.27,0.02,-0.04,-0.11,16.19.03
-0.27,0.1,0.31,-0.37,0.00214286,0.0378571,0.075,0.134286,-0.218571,0.0221429,0.73,0.137692,-0.0816667,-0.00142857,0.233571,-0.17,-0.03,-0.02,0.09,0.09,0.05,0.35,0.77,0.13,-0.08,-0.32,0.07,0.07,14.07.05
0.63,-0.4,-0.09,-0.15,-0.03,0.18,0.05,0.21,-0.14,0.03,-0.16,-0.18,0.1,0.72,0.18,-0.15,0.14,0.13,-0.11,-0.24,-0.2,-0.31,-0.21,-0.19,-0.06,0.05,-0.23,0.07,16.01
0.34,-0.36,0.41,-0.2,-0.09,-0.25,-0.0663878,-0.0112687,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,0.33,-0.03,0.14,0.18,-0.1,-0.17,-0.05,0.58,-0.07,-0.24,-0.44,-0.32,0.34,01.04
0.01,-0.76,0.56,-0.27,-0.27,0.01,-0.97,-0.97,-0.27,-0.26,0.09,-0.25,-0.13,1.64,0.93,-0.83,-0.18,0.23,0.77,0.03,-0.11,-0.00857143,2.14,0.19,-0.15,-1.52,-0.02,0.35,02
0,-0.92,-0.32,-0.09,0.09,-0.3,0.05,0.16,0.7,0.27,0.39,-0.13,0.14,-0.03,-0.14,-0.33,0.19,0.16,-0.16,0.09,-0.07,-0.35,-0.33,0.18,-0.39,-0.09,0.06,0.33,01.01
0.21,-0.45,-0.34,0.1,0.27,-0.33,-0.87,0.3,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,0.07,0.58,0.55,-0.08,-0.03,-0.06,-0.32,0.13,0.11,-0.04,-0.23,-0.08,-0.04,01.04
-0.1,-0.58,0.04,-0.2,0.29,-0.12,-0.166667,0.07,0.15,0.74,0.08,-0.57,0.81,0.63,0.54,0.19,0.31,0.49,0.6,-0.35,-0.44,-0.15,1.32,-0.07,-0.1,-0.39,-0.18,0.59,32.07
-0.18,-0.01,0.18,-0.118333,0.0483333,0.0666667,-0.16,-0.55,-0.18,-0.09,-0.16,-0.1,0.29,0.25,0.53,-0.09,-0.2,0.1,0.14,0.23,-0.51,-0.62,0.225,-0.191667,-0.15,-0.0333333,0.085,0.00666667,42.04
0.14,0.15,-0.42,-0.1,0.11,-0.1,-0.0663878,-0.0112687,-1.25,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,0.32,-0.55,-0.11,0.09,0.2,0.48,0.53,-0.5,-0.25,-0.01,-0.17,0.17,0.25,01.04
0.14,-0.3,-0.51,-0.01,0.06,-0.23,0.00308357,0.0985319,-0.00599432,0.0155398,-0.0980737,0.116083,-0.0210703,0.0642286,0.0624332,0.11,-0.08,0.03,-0.19,-0.25,-0.05,0.05,-0.08,0.14,0.19,-0.08,-0.15,0.17,11.02.03.04
-0.47,-0.409319,0.62,-0.133906,0.0230928,0.120773,-0.52,-0.21,0.12,0.45,0.05,0.15,-0.12,-0.34,0.21,-0.18,-0.16,-0.13,-0.35,-0.05,-0.3,0.23,-0.504286,-0.280102,-0.0580612,0.275939,0.0511224,-0.17066,12.01.01
0.8,-0.64,0.19,-0.05,0.01,0.37,-0.15,0.24,-0.36,-0.36,-0.44,0.15,0.03,-0.58,-0.03,-0.31,-0.01,-0.01,-0.22,-0.07,0.00829787,0.23,0.4,-0.03,-0.18,0.19,-0.17,-0.11,11.02.03.04
0.14,-0.64,0.1,-0.09,0.06,-0.0287097,-0.66,-0.44,-0.18,0.26,0.13,-0.06,0.12,0.14,0.82,0.05,-0.45,-0.2,0.29,0.26,0.22,0.42,0.43,-0.05,0.1,-0.16,0.14,0.16,20.09.04
-0.240625,0.18,-0.36,-0.34,0.01,-0.43,-0.31,-0.19,-0.25,-0.39,-0.14,0.16,-0.52,0.59,0.24,0,0.04,0.08,-0.04,-0.1,-0.0542857,-0.17,0.78,0.15,-0.02,-0.41,-0.01,-0.05,14.13.01.01
0.21,0.39,-0.17,-0.43,-0.07,-0.21,-0.46,-0.45,-0.28,-0.5,-0.23,0.05,-0.5,0.43,0.17,-0.03,-0.23,-0.11,0.13,0.4,0.0624242,0.21,0.83,0.45,-0.01,-0.36,0.05,0.17,10.03.01
0.32,-1.15,0.31,-0.22,-0.28,-0.38,-0.0663878,-2.04,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,-0.75,-1.37,-1.2,-0.34,0.49,0.25,0.61,0.34,-0.19,-0.57,-0.89,0.09,0.67,01.04
0.4,0.15,-0.0777108,0.07,-0.05,0.27,-0.07,0.2,0.4,0.47,-0.17,-0.12,0.5,-0.09,0.21,0.57,0.22,0.02,0.07,-0.35,-0.19,-0.27,-0.4,-0.76,-0.73,0.03,-0.15,0.15,14.04
0.3,0.15,-0.0777108,-0.15,-0.1,0.25,-0.24,0.02,0.15,0.15,0.11,0.19,0.05,0.09,0.32,0.36,0.01,0.18,0.01,-0.34,-0.65,-0.59,-1,-0.25,0.03,0.33,-0.02,-0.18,14.04
-0.07,0.14,-0.32,-0.17,0.23,-0.12,0.11,0.05,0.05,-0.3,-0.24,0.41,-0.86,-0.14,-0.52,0.03,-0.02,0.09,-0.13,0.19,0.0572674,0.07,0.24,-0.46,-0.06,0.14,0.01,-0.08,01.04
0.34,-0.01,0.04,-0.11,0.09,0.26,0.28,0.13,0.04,0.15,-0.12,0.01,-0.33,-0.27,-0.25,-0.17,0.67,0.58,-0.7,-0.47,-0.64,-0.26,0.25,0.06,-0.25,0.01,-0.15,-0.03,11.02.03.04
-0.62,-0.76,0.12,0.02,-0.09,0.22,1.36,1.24,-0.6,0.92,-0.56,-0.2,-1.01,0.06,-1.01,0.13,0.26,0.23,-0.17,-0.51,-0.35,-0.14,-0.29,-0.09,-0.09,1.01,0.06,-0.45,11.04.01
1.06,-0.94,0.57,-0.18,-0.2,0.56,-0.92,-0.24,-0.03,0.43,-0.51,0.02,0.14,-0.4,0.17,-0.31,-0.23,-0.18,-0.25,-0.05,-0.12,0.29,-0.32,-0.18,0.08,0.51,0.36,-0.25,12.01.01
0.14,0.38,-0.4,-0.21,0.41,-0.27,0.00308357,0.0985319,-0.00599432,0.0155398,-0.0980737,0.116083,-0.0210703,0.0642286,0.0624332,-0.37,-0.08,0.05,0.04,-0.11,0.00829787,-0.07,0.52,-0.03,-0.02,-0.19,-0.19,0.28,11.02.03.04
0.63,1.38,-0.03,0.21,-0.05,-0.38,-0.38,0.76,-0.16,-0.24,0.34,0.35,0.25,0.49,0.49,0.2,-0.3,-0.32,-0.35,0.45,0.0399099,-0.28,-0.01,0.2,-0.18,-0.16,0.09,0.05,01.05
-0.64,-0.32,0.25,-0.11,0.02,-0.21,-0.82,-0.96,0.07,0.16,-0.08,-0.1,0.16,0.16,0.55,-0.49,0.05,0.23,0.25,0.12,0.0602326,0.13,-0.56,-0.09,-0.07,-0.26,0.23,0.07,01.07.01
-0.23,0.18,-0.3,-0.26,-0.1,-0.14,0,-0.07,0.253333,1.72,0.23,0.05,-0.295,0.115,1.095,0.13,0.41,0.45,-0.08,-0.46,0.065,-0.42,-0.37,-0.04,-0.14,0.39,-0.31,0.13,10.01.05
0.06,-0.45,-0.3,-0.09,0.16,0.18,0.21,0.26,-0.24,-0.29,-0.31,0.3,-0.27,-0.14,-0.73,0.26,0.3,0.06,0.17,-0.3,0.23625,-0.02,-0.08,-0.05,-0.24,-0.2,-0.07,-0.05,12.04.01
-0.62,-0.06,0.14,-0.35,-0.29,0.53,0.03,-0.23,-0.16,0.28,-0.07,0.03,-0.48,-0.65,0.17,0.02,0.04,0.07,-0.05,-0.38,-0.07,0.13,0.3,-0.36,-0.14,0.2,0.12,-0.13,43.01.03.05
0.62,-0.04,-0.43,-0.05,0.36,-0.51,-0.37,-0.3,0.0475,0.0659574,0.0421277,0.4,0.0476336,-0.0907801,0.272336,-0.15,-0.1,0.24,0.05,0.03,0.2,-0.3,0.08,-0.56,-0.0776821,0.09,0.2,-0.06,01.05
-0.393202,-0.27,0.16,-0.04,0.02,-0.36,-0.11,0.07,-0.35,-0.09,-0.23,0.35,-0.78,-0.56,-0.26,-0.14,-0.03,-0.32,-0.32,0.02,-0.2,0.48,-0.68,-0.27,-0.02,0.32,0.16,-0.23,12.01.01
0.11,-0.23,-0.29,-0.09,-0.04,0.04,-0.29,-0.38,0.37,0.51,0.16,-0.34,0.09,-0.49,0.07,-0.08,0.05,0.09,0.19,0.04,0.11,0.3,-1.36,-0.08,0.02,0.59,-0.06,-0.08,20.09.18
0.15,-0.49,0.23,0,0.08,0.29,0.84,1.12,-0.63,0.46,-0.81,-0.01,-0.43,0.4,-1.02,0.12,0.33,0.37,-0.13,-0.45,-0.25,-0.14,-1.12,-0.52,-0.1,0.76,0.13,-0.08,12.01.01
-0.06,-0.36,-0.09,-0.19,0.01,0.09,-0.09,0.16,0.32,0.2,0.41,-0.11,0.07,0.47,0.28,-0.01,0.26,0.04,0.02,0.03,0.108,0.3,-0.31,-0.27,0.18,-0.1,-0.2,0.24,20.09
0.04,-0.58,-0.32,-0.15,0.16,-0.24,-1.81,-0.87,-1.69,-1.48,1.21,0.13,-0.75,0.89,1.39,0.43,-1.7,-1.39,-0.32,1.11,0.71,1.07,-0.02,0.17,0.27,0.17,-0.3,0.08,34.11.03.07
-0.14,-0.79,-0.23,-0.28,-0.15,-0.02,-1.04,-0.4,-1.34,-1.04,0.66,-0.52,-0.68,0.48,1.73,0.56,-0.46,-0.16,-0.23,0.36,0.14,0.09,0.67,-0.2,0.45,0.36,0.12,0.15,43.01.03.09
0.7,0.71,-0.4,0.13,0.06,0.1,-0.94,-0.56,-0.131778,-0.0713636,0.0829545,0.224773,-0.0787805,0.0766667,0.233721,0.16,0.24,0.03,-0.22,0.22,-0.139714,-0.78,-0.43,-0.04,-0.25,-0.21,-0.02,0.15,10.01.05.01
0.3,-0.17,-0.14,-0.39,-0.15,0.21,-0.03,0.24,-0.44,-0.14,-0.33,0.18,-0.76,0.47,-0.27,-0.32,0.07,0.27,0.03,0.19,-0.0329412,0.1,0.78,0.21,0.17,-0.19,0,0.09,16.01
0.2,-0.15,0.07,0.18,0.01,0.24,0.02,0.34,-0.00599432,0.0155398,0.03,0.52,-0.0210703,0.0642286,0.0624332,1.14,-0.37,-0.34,-0.37,-0.16,-0.22,-0.34,1.39,0.05,0.22,-0.62,0.21,-0.07,11.02.03.04
-0.92,0.11,-0.2,-0.01,0.17,0.02,0.18,0.27,-0.19,-0.15,-0.21,0.18,-0.73,0.42,-0.79,0.01,0.18,0.01,-0.13,-0.2,-0.25,-0.11,0.04,-0.06,0.24,0.13,0.05,-0.1,16.03.03
-0.27,0.01,-0.14,-0.11,0.38,0.12,-0.06,0.01,0.25,-0.02,-0.15,0.13,0.01,0.39,-0.47,0.01,0.26,0.18,0.12,-0.13,0.00829787,0.22,-0.19,0.2,0.28,-0.28,0.22,-0.03,11.02.03.04
-0.12,-0.97,-0.25,-0.46,-0.05,0.19,0.18,-0.14,-0.26,-0.07,-0.28,-0.3,-0.1,0.4,-0.03,0.09,0.08,0.24,0.15,-0.19,0.148286,0.01,-0.72,0.1,-0.03,0.04,0.1,0.24,14.10
-0.23,-0.15,0.03,-0.11,0.05,0.11,0.55,0.42,-0.62,-0.52,-0.4,0.19,-0.57,0.03,-0.88,0.05,-0.05,-0.12,-0.26,-0.03,0.0378049,0.2,0.06,-0.08,-0.73,-0.01,0.09,0.03,16.03.03
-0.15,0,0.14,-0.46,-0.62,-0.08,0.45,0.17,-0.07,0.2,1.02,0.1,0.01,-0.85,-0.03,0.24,-0.54,-0.54,-0.32,0.15,0.0905556,-0.17,0.2,-0.21,0.38,0.29,-0.13,0.01,01.06
0.03,-0.32,-0.18,-0.24,-0.3,0.09,0.46,0.33,-0.06,-0.01,-0.15,0.23,-0.11,-0.34,-0.21,-0.07,-0.25,-0.45,0.34,0.31,0.0664286,-0.13,0.64,-0.13,-0.35,0.37,-0.08,-0.02,11.02.03.01
-0.45,-0.58,-0.17,-0.19,0.12,-0.15,-0.5,-0.2,0.32,0.2,0.57,-0.0679167,0.43,0.27,0.94,-0.29,-0.08,-0.12,-0.06,-0.25,-0.19,-0.03,0.35,0.3,0.24,-0.28,-0.03,0.03,32.01
0.08,-0.22,-0.29,-0.19,0.02,-0.03,0.77,0.8,-0.17,-0.13,0.07,-0.07,0.18,-0.71,0.2,0.48,-0.29,0.2,0.14,-0.59,-0.29,-0.29,0.16,-0.34,-0.02,0.56,0.35,-0.12,01.06
0.14,0.57,0.01,-0.11,-0.05,0.04,0.12,0.31,-0.11,-0.51,-0.24,0.29,-0.64,-0.75,-0.55,-0.13,-0.2,-0.25,-0.13,0.19,0.07625,0.51,-1.44,-0.38,-0.26,0.65,0.37,0.03,20.01.15
0.54,-0.15,0.15,-0.11,0.03,0.21,0.53,0.42,-0.07,0.15,-0.11,0.08,-0.25,0.04,-0.18,0.14,0.23,0.13,-0.05,-0.09,-0.36,-0.1,0.42,-0.57,0,-0.17,-0.62,-0.06,11.02.03.04
0.01,0.03,-0.58,0.08,-0.23,-1.1,-0.09,0.77,-0.28,-0.44,0.36,0.49,0.02,0.17,-0.44,0.47,-0.15,-0.48,-0.43,0.19,0.0317857,-0.23,0.63,0.34,0.29,-0.06,-0.21,-0.17,34.11.03.07
-0.1,-0.42,-0.09,-0.23,-0.34,-0.09,0.31,0.59,-0.06,-0.14,0.09,-0.12,-0.49,-0.56,-0.44,-0.06,0.13,-0.19,0.04,-0.18,-0.47,-0.18,0.97,-0.23,-0.18,0.3,0.01,0.01,11.02.03.04
0.08,0.15,-0.34,0.07,-0.03,-0.03,0.01,-0.04,0.4,-0.22,0.18,-0.12,0.24,0.14,-0.25,-0.03,0.06,0.02,0.23,-0.04,0.0609091,0.11,0.29,-0.02,-0.26,-0.04,0.1,-0.13,20.09.07
0.44,0.24,-0.2,0.04,0.01,0.02,-0.5,-0.58,0.37,-0.32,0.03,0.15,0.46,0.39,-0.09,0.17,-0.17,-0.23,-0.22,0.47,0.0317442,0.12,-0.07,-0.48,-0.24,-0.18,-0.32,0,43.01.03.05
0.182246,-0.84,-0.3,-0.09,0.31,-0.28,-0.14,-0.06,0.23,0.2,-0.2,0.42,-0.43,0.44,-0.12,-0.26,-0.1,0.07,0.13,-0.22,0.0317442,0.41,0.39,-0.13,-0.02,-0.25,0.09,-0.1,43.01.03.05
0.2,-0.49,0.14,-0.21,-0.24,0.28,-0.71,-0.73,0.27,0.31,-0.24,0.23,-1.48,-0.24,-0.41,-0.28,-0.12,-0.33,0.02,0.11,0.07625,0.65,1.31,-0.01,0.15,0.01,-0.15,-0.37,20.01.15
0.39,-0.15,-0.07,-0.05,0.24,0.26,-0.23,-0.02,0.47,0.49,0.31,-0.04,0.72,0,0.74,-0.57,0.53,0.7,0.47,-0.35,0.18,-0.3,-0.52,-0.15,-0.08,0.03,-0.13,-0.04,43.01.03.09
0.48,0.77,0.04,0.03,-0.13,-0.15,-0.21,-0.28,0.47,-0.06,0.75,0.36,-0.45,-0.63,0.09,-0.16,-0.46,-0.51,-0.34,0.36,0.0973684,0.26,-0.56,-0.51,-0.26,-0.04,0.29,0.01,20.09.07.03
-0.07,-0.69,-0.3,-0.2,0.23,-0.35,0.31,0.19,-0.22,0.02,0.14,0.1,-0.14,0.32,0.26,0.34,0.38,0.72,0.64,0.13,-0.17,0.19,-0.46,-0.26,-0.3,0.12,-0.03,-0.04,16.19.03
0.14,-0.17,-0.23,-0.1,0.41,-0.5,-0.47,-0.21,0.63,0.57,0.39,0.0572727,0.000743243,0.51,0.115,-0.1,0.18,-0.2,0.12,-0.25,-0.0189583,0.26,-0.18,0,-0.3,-0.25,0.02,0.31,14.04
1.16,0.75,-0.54,0.05,0.27,-0.61,0.08,0.3,-0.31,-0.52,0.37,0.03,-0.46,0.01,-0.04,-0.25,-0.14,-0.11,0.05,0.33,0.00829787,-0.35,-0.28,-0.3,-0.19,-0.15,-0.12,-0.14,11.02.03.04
-0.03,0.37,-0.2,-0.07,-0.18,0.02,0.58,0.17,-0.03,-0.08,0.11,0.11,-0.08,0.21,-0.42,0.18,-0.01,-0.07,-0.04,-0.05,0.0624242,0.15,1.11,-0.02,0.09,0.37,-0.14,-0.09,10.03.01
0.07,0.472222,-0.34,-0.0488889,0.0344444,0.0355556,-0.33,-0.21,0.67,0.45,0.35,-0.11,0.13,0.28,0.78,-0.238889,0.0411111,0.0311111,0.0722222,0.174444,0.505,0.0822222,-0.217778,-0.185556,-0.115556,0.0711111,0.09,0.0444444,14.07.02.02
-0.2,-0.58,-0.47,-0.25,-0.44,-0.07,-0.17,0.27,-0.21,-0.07,-0.21,0.28,-0.07,-0.22,-0.07,0.07,0.01,-0.1,-0.19,0.49,-0.22,-0.28,-0.24,-0.54,-0.2,0.13,0.02,-0.02,02
-0.43,0.19,0.24,-0.18,0.13,0,-0.41,-0.12,0.05,0.11,-0.21,0.86,-0.29,0.16,0.42,-0.07,0.05,0.17,0.25,-0.11,-0.0329412,-0.05,0.73,0.08,-0.61,-0.12,0.1,0.13,16.01
0.26,-0.18,-0.22,0.2,0.08,0.26,0.19,0.1,0.11,0.07,-0.32,0.05,-0.34,-0.05,-0.4,-0.3,0.12,0.12,-0.27,-0.19,0.19,-0.27,0.59,0.22,0.01,-0.18,-0.21,-0.18,01.05.25
-0.15,0.64,0.28,-0.19,0.12,0.11,-0.0577124,-0.025414,-0.015375,-0.00232704,-0.104277,0.0572727,0.000743243,0.0779747,0.115,-0.01,0.08,0.07,0.09,0.08,-0.0189583,0.26,-0.43,0.04,-0.39,-0.06,0.07,0.19,14.04
0.36,-0.3,-0.23,0.04,-0.09,0.11,0.297143,0.1925,-0.0742857,0.31625,-0.08375,-0.01375,0.04375,-0.115,0.21,0.36,0.19,0.08,0.08,-0.12,-0.19,-0.07,-0.01,-0.07,0.18,0.5,-0.18,-0.18,11.06.02
-0.51,-0.12,-0.01,-0.17,0.12,0.4,0.44,0.39,-0.23,-0.27,0.13,0.18,-0.43,0.59,0.21,0.11,0.31,0.05,0.29,-0.17,-0.05,0.11,0.07,-0.11,-0.23,-0.07,-0.11,0.18,11.02.03.01
-0.27,0.06,0.4,0.07,0.08,0.15,-1.38778e-17,0.0686207,-0.0255172,-0.0562069,-0.218276,0.0375862,-0.23931,0.114138,0.0748148,-0.24,0.11,-0.15,-0.02,-0.09,-0.16,-0.01,0.1,-0.15,0.01,0.24,-0.21,-0.1,12.10
0.24,-0.69,-0.45,-0.38,0.23,-0.47,-0.4,0.4,0.27,0.46,0.16,0.01,-0.09,0.26,0.48,0.49,-0.25,0.08,0.22,-0.08,0.08,0.11,0.17,-0.32,-0.123333,0.05,-0.16,0.37,10.03.02
0.06,-0.69,0.03,-0.22,0.11,0.11,0.1,-0.01,0,0.25,-0.14,-0.21,0.05,0.24,0.64,0.11,0.26,0.35,-0.02,-0.33,0.14,0.0122946,-0.07,0,0.07,-0.09,0.02,0.2,11.02.03.04
0.45,-0.32,-0.76,-0.21,0.08,-0.14,-0.82,-1.32,0.44,0.95,0.09,-0.21,1.01,-1.03,-0.59,-0.28,0.62,0.36,0.19,-0.5,0.134194,0.87,-0.19,-0.19,0.11,0.34,-0.15,-0.19,34.01.01.01
-0.4,-0.2,0.48,-0.31,0.02,-0.04,-0.13,-0.08,-0.33,0,-0.11,0,0,0.44,0.17,-0.04,0.36,0.13,0.26,-0.18,-0.01,0.34,-0.21,-0.52,-0.3,-0.03,0.04,0.45,01.05
-0.04,-0.03,0.36,-0.25,-0.13,0.26,0.00308357,0.12,-0.00599432,0.0155398,-0.0980737,-0.06,-0.0210703,0.0642286,0.0624332,-0.1,0.4,0.06,-0.06,-0.05,0.00829787,-0.03,0.22,-0.28,-0.18,-0.03,-0.03,0.03,11.02.03.04
0.55,-0.76,-0.38,-0.31,-0.19,0.32,0.33,0.26,-0.18,-0.13,-0.28,0.08,0.16,0.25,0.23,0.08,0.15,0.03,0.15,-0.45,-0.19,-0.24,0.41,0.06,0.07,0.36,-0.01,0.04,16.01
-0.36,-0.18,-0.09,-0.13,-0.08,0.19,-0.0663878,-0.0112687,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,0.09,0.07,-0.22,0.16,-0.16,0.0572674,0,0.44,-0.4,-0.08,-0.26,0.17,0.06,01.04
0.71,0.66,-0.56,-0.06,0.12,-0.24,0.08,0.15,-0.1,1.55,-0.27,0.1,-0.45,-0.39,-0.18,-0.16,-0.46,-0.39,-0.37,0.35,0.1,-0.14,0.11,-0.1,0.07,-0.06,0.01,0.11,01.02
-0.58,-0.58,0.01,-0.37,-0.06,-0.34,-0.01,-0.76,0.22,0.07,0.01,-0.3,0.33,0.39,0.76,0.19,-0.09,-0.33,0.19,0.19,0.0399099,0.09,0.68,0.13,0.13,-0.53,-0.29,0.34,01.05
-0.36,0.07,-0.38,0.02,0.14,-0.06,-0.16,0.1,0.08,-0.06,-0.14,0.35,-0.53,0.32,-0.85,-0.29,-0.04,-0.38,0,0.11,0.0782353,0.46,-0.11,-0.28,0.19,0.03,0.06,-0.07,20.09.13
-0.09,-0.29,-0.3,-0.5,-0.28,0.18,-0.15,-0.2,-0.26,0,-0.18,-0.04,-0.58,0.44,-0.04,0.33,-0.31,-0.47,0.06,0.42,0.0572674,0.36,0.89,-0.0812329,-0.33,-0.11,0.02,-0.03,01.04
0.12,-1.18,-0.2,0.06,-0.25,0.41,0.24,0.32,0.06,0.35,-0.26,-0.18,0.16,0.31,0.15,0.42,0.18,0.08,0.15,-0.28,0.08,0.08,0.14,0.71,-0.05,0.31,0.17,-0.13,11.04.01
0.34,0.36,-0.49,-0.31,-0.04,-0.28,0.09,0.2,0.56,0.18,-0.21,-0.07,-0.42,0.2,-0.31,-0.1,0.12,-0.06,-0.41,0.0233333,-0.35,-0.24,-0.77,0.86,-0.58,-0.51,0.18,0.23,01.06
-0.79,-1.74,0,-0.29,0.21,-0.27,0.15,0.26,-0.01,0.46,0.43,0.43,0.203333,0.28,0.353889,1.17,-0.41,-0.52,-0.04,-0.26,-0.08,0.12,1.18,0.61,0.26,-0.18,-1.28,0.47,01.05.02.07
-0.4,-0.81,-0.56,0.33,0.17,-0.21,-0.32,1.63,-1.6,-1.79,0.89,0.68,-1.36,0.21,0.11,-0.73,-0.58,-1.05,0.01,1,0.21,-0.22,1.12,0.02,0.41,-0.64,-0.04,0.84,10.03.01
0.32,0.9,-0.01,-0.33,0.35,0.14,-0.63,-0.8,-0.03,-0.76,0.83,0.52,-0.57,-0.48,-0.15,-0.97,-0.31,-0.69,-0.31,0.39,0.38,0.49,-1.52,-0.22,-0.18,0.13,-0.08,0.1,20.09.18
-0.36,-0.74,-0.3,-0.07,0.1,0,0.26,0.38,0,-0.08,-0.31,-0.11,-0.06,-0.11,0.75,0.09,-0.03,0.09,0.23,-0.1,0.2,-0.06,0.3,-0.06,-0.27,0.21,-0.37,-0.04,10.01.09.05
-0.12,-1.64,-0.27,-0.22,0.14,-0.29,-0.56,0.11,0.59,0.81,0.68,0.39,-0.0183871,0.22,0.17008,1.43,-0.27,-0.51,-0.01,0.21,-0.59,-0.69,0.09,-0.1,0.1,0.07,0.27,0.15,43.01.03.05
-0.49,-0.12,0.23,-0.02,0.55,-0.36,0.04,0.15,-0.66,0.12,0.1,-0.05,0.2,0.07,-0.05,-0.1,0.45,0.37,0.05,-0.27,-0.098,-0.25,-1.04,0.18,0.12,-0.08,0.12,0.21,01.03.01.03
0.3,-0.84,1.16,-0.05,0.51,-0.25,-0.97,-0.05,0.2,0.12,0.25,0.11,0.35,0.03,0.46,0.53,-0.56,-0.31,0.02,0.02,-0.39,0.14,-1.56,0.34,-0.09,-0.63,0.46,0.22,11
0.41,-0.4,-0.4,-0.17,-0.04,0.25,0.41,0.31,-0.36,-0.01,-0.61,0.2,0.066,0.75,0.0613333,-0.13,0.55,0.07,0.12,-0.29,0.1,0.11,0.5,-0.15,0.13,0.18,0.18,-0.4,12.07
-0.14,-0.1,-0.17,-0.3,-0.15,0.31,-0.17,-0.17,0.02,-0.05,-0.47,0.3,-0.52,0.05,-0.36,-0.13,0.24,0.21,-0.01,-0.29,0.0773913,0.1,-0.03,-0.25,0.08,0.36,0.36,-0.09,11.04.03.01
0.4,-0.42,0.19,-0.05,0.02,0.18,0.54,0.24,-0.22,-0.2,-0.7,0.31,-0.54,0.33,-0.51,-0.08,0.26,0.19,-0.08,-0.09,-0.0329412,0.04,-0.04,-0.27,-0.35,0.3,0.1,-0.04,16.01
-0.2,0.15,0.54,0.01,0.3,-0.31,0.95,0.93,-0.05,0.11,-0.29,0.44,-0.56,0.37,-1.18,0.16,0.18,-0.14,0.09,-0.01,0.23625,0.03,-0.53,-0.09,0.36,0.13,-0.07,-0.06,12.04.01
-0.25,-0.67,0.24,0.03,0.21,-0.19,-0.71,-1.01,-0.01,0.19,0.36,0.18,0.37,0.5,0.19,1.74,0.69,0.31,0.16,-3.01,-1.01,0.085,-0.41,0.04,-0.07,0,-0.38,0.19,02
