@relation 'cellcycle0.names'
@attribute cln3-2                                  numeric
@attribute alpha7                                  numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_120                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc28_60                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_160                               numeric
@attribute elu30                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu210                                  numeric
@attribute elu300                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.1,0.03,-0.12,0.00214286,0.075,0.134286,-0.103846,-0.0942857,0.00307692,0.73,0.0192857,-0.0816667,-0.00142857,-0.03,0.33,-0.32,0.05,0.3,0.13,-0.52,-0.32,-0.24,0,0.07,0.19,0.07,14.07.05
-0.4,-0.61,0.11,-0.03,0.05,0.21,0.06,-0.24,-0.08,-0.16,-0.79,0.1,0.72,0.14,0.15,-0.13,-0.2,0.02,-0.19,0.05,0.05,-0.08,0.37,-0.23,-0.02,0.07,16.01
-0.36,0.38,-0.16,-0.09,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,2.65,0.0252632,0.0280755,-0.03,0.18,-0.19,-0.17,0.04,-0.07,-0.32,-0.44,-0.25,0.18,-0.32,0.48,0.34,01.04
-0.76,0.95,-0.1,-0.27,-0.97,-0.97,-0.69,0.02,-0.29,0.09,-0.93,-0.13,1.64,-0.18,0.51,-0.07,-0.11,0.06,0.19,-0.82,-1.52,-1.37,-0.09,-0.02,0.66,0.35,02
-0.92,-0.07,-0.03,0.09,0.05,0.16,-0.13,-0.06,0.21,0.39,-0.34,0.14,-0.03,0.19,0.2,0.09,-0.07,-0.66,0.18,-0.21,-0.09,0.09,0.38,0.06,-0.23,0.33,01.01
-0.45,-0.0397802,0.21,0.27,-0.87,0.3,-0.0996617,1.16,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,0.58,-0.46,-0.12,-0.06,-0.35,0.11,0.03,-0.23,-0.12,-0.09,-0.08,0.06,-0.04,01.04
-0.58,0.33,-0.08,0.29,-0.166667,0.07,-0.85,0.54,0.32,0.08,0.39,0.81,0.63,0.31,-0.19,-0.27,-0.44,-0.31,-0.07,-0.44,-0.39,-0.3,0.05,-0.18,-0.0876316,0.59,32.07
-0.01,0.1,-0.0483333,0.0483333,-0.16,-0.55,-0.18,0.15,0.15,-0.16,0.09,0.29,0.25,-0.2,0.37,0.37,-0.51,-0.62,-0.191667,-0.156667,-0.0333333,0.00666667,0.00166667,0.085,0.0416667,0.00666667,42.04
0.15,0.04,0.04,0.11,-0.0663878,-0.0112687,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,-0.55,-1.13,0.46,0.48,0.48,-0.25,0.22,-0.17,-0.18,0.23,0.17,0.03,0.25,01.04
-0.12,0.22,0.02,-0.07,-0.25,0.17,-0.328864,-0.156136,0.277143,0.0829545,0.214186,-0.0787805,0.0766667,-0.51,0.68,-0.01,-0.15,-1.09,-0.26,0.31,0.34,0.37,0.14,-0.07,-0.07,0.14,10.01.05.01
-0.3,-0.101117,0.2,0.06,0.00308357,0.0985319,-0.0460724,-0.150625,0.109713,-0.0980737,0.027194,-0.0210703,0.0642286,-0.08,-0.17,0.08,-0.05,-0.29,0.14,0,-0.08,-0.02,0.1,-0.15,-0.08,0.17,11.02.03.04
-0.64,-0.67,0.52,0.01,-0.15,0.24,0.15,-0.29,0.39,-0.44,0.01,0.03,-0.58,-0.01,-0.08,0.36,0.00829787,0.19,-0.03,0.49,0.19,-0.59,0.1,-0.17,-0.07,-0.11,11.02.03.04
0.41,-0.11,-0.07,0.03,0.59,0.42,0.54,-1.1,0.33,-0.48,-0.98,-0.48,-0.39,0.09,-0.4,0.35,-0.01,-0.16,-0.33,-0.13,0.06,0.19,0.16,0.01,0.11,0.13,11.02.03.04
-0.0178947,-0.11,-0.27,-0.05,-0.41,-0.12,-0.52,-0.25,0.24,0.09,0.13,-0.41,0.41,-0.05,-0.35,0.17,0.07,-0.15,-0.08,-0.22,-0.02,0.18,-0.02,0.46,-0.43,-0.38,14.01
-0.64,-0.0693103,-0.67,0.06,-0.66,-0.44,-0.46,-0.04,0,0.13,0.27,0.12,0.14,-0.45,0.21,0.33,0.22,0.15,-0.05,0.78,-0.16,-0.07,-0.19,0.14,-0.29,0.16,20.09.04
0.16,0.12,-0.08,-0.03,-0.25,-0.45,-0.79,0.01,0.03,0.43,1.01,0.11,-0.5,-0.62,-0.05,0.03,0.26,0.27,0.15,0.03,-0.26,-0.24,0.03,-0.06,0.21,0.61,01.07.01
-0.67,-0.56,0.16,-0.1,-0.01,-0.3,0.26,0.07,0.32,-0.11,-0.05,0.09,-1.07,-0.04,0.22,0.11,-0.11,-0.14,-0.5,-0.3,-0.07,-0.01,0.33,-0.24,0.39,0.13,16.01
0.39,0.37,-0.36,-0.07,-0.46,-0.45,-0.1,-0.59,0.23,-0.23,-0.68,-0.5,0.43,-0.23,0.06,0.05,0.0624242,0.36,0.45,-0.28,-0.36,-0.36,0.02,0.05,0.07,0.17,10.03.01
-1.15,0.63,-0.12,-0.28,-0.0663878,-2.04,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,-1.37,0.57,0.49,0.25,1.1,-0.19,-0.73,-0.89,-0.75,0.22,0.09,1.09,0.67,01.04
0.15,-0.69,0.17,-0.1,-0.24,0.02,-0.26,-0.11,0.04,0.11,0.46,0.05,0.09,0.01,-0.06,-0.22,-0.65,-0.25,-0.25,0.29,0.33,0.03,0.21,-0.02,0.26,-0.18,14.04
-0.01,-0.2,0.16,0.09,0.28,0.13,0.4,-0.25,0.13,-0.12,-0.85,-0.33,-0.27,0.67,0.08,-1.01,-0.64,0,0.06,-0.03,0.01,-0.13,-0.03,-0.15,0.23,-0.03,11.02.03.04
-0.76,-0.5,-0.28,-0.09,1.36,1.24,0.19,-0.89,-0.23,-0.56,-1.36,-1.01,0.06,0.26,0.56,-0.39,-0.35,-0.22,-0.09,0.5,1.01,0.59,0.01,0.06,-0.4,-0.45,11.04.01
-0.94,-0.11,0.13,-0.2,-0.92,-0.24,0.44,0.25,0.33,-0.51,0.47,0.14,-0.4,-0.23,1.27,-0.2,-0.12,0.43,-0.18,0.32,0.51,0.5,0.22,0.36,-0.68,-0.25,12.01.01
0.38,-0.11,0.16,0.41,0.00308357,0.0985319,-0.0460724,-0.150625,0.109713,-0.0980737,0.027194,-0.0210703,0.0642286,-0.08,0.44,0.01,0.00829787,0.24,-0.03,0.12,-0.19,-0.3,0.07,-0.19,0.32,0.28,11.02.03.04
1.38,-0.15,-0.03,-0.05,-0.38,0.76,-0.85,-0.14,0.5,0.34,0.82,0.25,0.49,-0.3,0.38,0.04,0.0399099,-0.05,0.2,-0.11,-0.16,0.16,0.1,0.09,-0.04,0.05,01.05
-0.32,-0.11,-0.1,0.02,-0.82,-0.96,-0.21,0.26,0.1,-0.08,0.61,0.16,0.16,0.05,0.22,0.26,0.0602326,0.31,-0.09,-0.29,-0.26,-0.07,0.28,0.23,0.17,0.07,01.07.01
-1.36,-0.35,0.3,0.43,0.16,0.16,0,0.3,0.15,0.28,-0.53,-0.51,-0.07,0.5,-0.18,-0.63,-0.84,-0.92,-0.07,0.24,0.18,-0.1,0.17,-0.17,0.15,-0.07,01.03.04
-0.04,-0.26,0.25,0.36,-0.37,-0.3,0.1,-0.00971429,0.13,0.0421277,0.126838,0.0476336,-0.0907801,-0.1,-0.5,0.09,0.2,-0.28,-0.56,0.35,0.09,-0.01,0.26,0.2,-0.19,-0.06,01.05
-0.27,-0.19,0.23,0.02,-0.11,0.07,0.59,-0.59,0.49,-0.23,-0.74,-0.78,-0.56,-0.03,0.79,-0.6,-0.2,0.31,-0.27,0.28,0.32,0.22,0.07,0.16,-0.29,-0.23,12.01.01
-0.23,-0.12,0.33,-0.04,-0.29,-0.38,0.36,0.35,0.13,0.16,-0.49,0.09,-0.49,0.05,-0.34,0.31,0.11,0.06,-0.08,-0.12,0.59,0.1,0.36,-0.06,-0.26,-0.08,20.09.18
-0.49,-0.51,-0.11,0.08,0.84,1.12,0.5,-0.87,-0.06,-0.81,-0.63,-0.43,0.4,0.33,0.08,-0.18,-0.25,-0.05,-0.52,0.38,0.76,0.56,-0.12,0.13,-0.55,-0.08,12.01.01
-0.36,-0.36,0.03,0.01,-0.09,0.16,-0.36,-0.2,0.08,0.41,0.61,0.07,0.47,0.26,-0.12,-0.03,0.108,0.13,-0.27,0.09,-0.1,-0.09,-0.07,-0.2,-0.4,0.24,20.09
-0.79,-0.18,-0.32,-0.15,-1.04,-0.4,-0.99,0.52,0.25,0.66,0.26,-0.68,0.48,-0.46,0.23,-0.18,0.14,0.63,-0.2,0.02,0.36,-0.13,-0.09,0.12,-0.51,0.15,43.01.03.09
-0.190182,-0.0957233,0.51,-0.06,-0.27,0.37,0.22,-0.15,0.06,0,0.12,-0.18,-0.02,0.44,0.17,-0.28,-0.0189583,-0.21,-0.31,0.17,-0.06,0.36,0.08,-0.43,-0.74,0.17,14.04
0.71,-0.55,0.17,0.06,-0.94,-0.56,-0.328864,-0.156136,0.277143,0.0829545,0.214186,-0.0787805,0.0766667,0.24,-0.52,0.06,-0.139714,-0.72,-0.04,-0.25,-0.21,0.12,0.42,-0.02,-0.09,0.15,10.01.05.01
-0.17,0.02,-0.02,-0.15,-0.03,0.24,0.14,-0.29,0.17,-0.33,-0.97,-0.76,0.47,0.07,0.05,0.07,-0.0329412,0.28,0.21,-0.15,-0.19,-0.26,-0.28,0,-0.08,0.09,16.01
-0.15,-0.13,0.08,0.01,0.02,0.34,-0.0460724,-0.150625,0.109713,0.03,0.027194,-0.0210703,0.0642286,-0.37,-0.47,0.07,-0.22,-0.13,0.05,-0.4,-0.62,-0.47,-0.02,0.21,0.15,-0.07,11.02.03.04
0.4,-0.63,0.27,0.07,0.23,0.2,0.4,-0.16,-0.02,-0.33,-0.77,-0.18,0.26,0.05,-0.64,0.3,0.0317857,-0.08,-0.3,-0.53,0.16,0.01,0.22,0.21,0.04,0.15,34.11.03.07
0.11,-0.41,-0.06,0.17,0.18,0.27,-0.06,-0.23,0.17,-0.21,-0.7,-0.73,0.42,0.18,0.41,-0.34,-0.25,0.09,-0.06,0.39,0.13,-0.02,0.01,0.05,-0.11,-0.1,16.03.03
0.01,-0.57,0.14,0.38,-0.06,0.01,0.16,-0.53,0.09,-0.15,-0.03,0.01,0.39,0.26,-0.09,0.26,0.00829787,-0.38,0.2,-0.19,-0.28,0.01,0.26,0.22,-0.41,-0.03,11.02.03.04
0.06,-0.101117,0.07,0.13,-0.02,-0.17,0.09,-0.02,0.18,0,-0.34,-0.28,0.16,-0.2,-0.14,0.04,0.00829787,0.33,0.02,0.46,-0.02,0.18,-0.12,0.05,-0.38,-0.15,11.02.03.04
-0.97,-0.0103125,-0.02,-0.05,0.18,-0.14,0.13,-0.05,0.18,-0.28,-0.7,-0.1,0.4,0.08,0.08,-0.04,0.148286,0.08,0.1,0.28,0.04,-0.08,0,0.1,0.15,0.24,14.10
-0.15,-0.22,-0.22,0.05,0.55,0.42,0.51,-0.7,0.4,-0.4,-1.02,-0.57,0.03,-0.05,-0.15,0.36,0.0378049,0.28,-0.08,0.03,-0.01,-0.08,0.32,0.09,0.13,0.03,16.03.03
-0.32,0.47,0.17,0.04,-0.93,-0.91,-0.05,1.3,0.21,0.49,-0.4,0.18,-0.3,0.28,-0.14,0.58,0.37,0.35,0.12,-0.15,-0.37,-0.69,0.01,0.01,0.45,-0.06,12.01.01
0,1.38,0.11,-0.62,0.45,0.17,-0.46,0.3,0.53,1.02,-0.81,0.01,-0.85,-0.54,0.04,-0.02,0.0905556,-0.27,-0.21,0.3,0.29,-0.17,0.12,-0.13,-1.06,0.01,01.06
-0.32,-0.13,-0.1,-0.3,0.46,0.33,-0.13,0.11,0.28,-0.15,-0.72,-0.11,-0.34,-0.25,0.71,-0.51,0.0664286,-0.04,-0.13,0.01,0.37,-0.06,0.15,-0.08,-0.22,-0.02,11.02.03.01
-0.58,0.09,-0.25,0.12,-0.5,-0.2,-0.68,0.52,-0.29,0.57,1.07,0.43,0.27,-0.08,-0.27,-0.19,-0.19,0.23,0.3,0.4,-0.28,-0.08,-0.06,-0.03,-0.36,0.03,32.01
0.42,-0.09,-0.09,0.03,-0.293636,0.0954545,-0.264762,0.0547619,0.191,-0.0705,0.200476,0.0527778,0.0809524,-0.41,-0.72,0.34,0.56,0.54,0.17,0.04,0.05,-0.17,-0.11,0.28,-0.08,0.24,01.05.25
-0.64,-0.16,0.26,0.03,-0.52,-0.1,0.39,-0.02,0.34,-0.19,-2.2,-0.43,0.4,-0.48,0.8,-0.04,0.04,0.32,-0.05,0.57,0.49,0.3,0.16,0.05,-0.42,-0.44,12.01.01
0.57,-0.3,0.09,-0.05,0.12,0.31,0.42,-0.68,0.42,-0.24,-1.07,-0.64,-0.75,-0.2,0.37,0.04,0.07625,0.2,-0.38,0.61,0.65,0.67,0.29,0.37,-0.52,0.03,20.01.15
-0.15,1.05,-0.32,0.03,0.53,0.42,-1.51,0.02,0.51,-0.11,-0.91,-0.25,0.04,0.23,-0.05,0.19,-0.36,-0.08,-0.57,0.04,-0.17,0.27,0.17,-0.62,0.13,-0.06,11.02.03.04
-1.12,0.84,-0.53,-0.21,0.38,0.53,-0.54,0.42,0.152283,0.64,0.39,0.0252632,0.61,0.4,-0.22,-0.32,-0.8,-1.13,0.26,0.59,0.13,-0.11,-0.56,-0.07,-0.0248475,-0.07,01.04
0.03,0.13,-0.11,-0.23,-0.09,0.77,-1.03,-0.34,0.36,0.36,-0.22,0.02,0.17,-0.15,-0.02,0.01,0.0317857,-0.3,0.34,0.22,-0.06,0.17,-0.06,-0.21,-0.48,-0.17,34.11.03.07
-0.42,0.07,-0.1,-0.34,0.31,0.59,0.21,-0.42,0.05,0.09,-0.81,-0.49,-0.56,0.13,-0.03,-0.41,-0.47,-0.13,-0.23,-0.2,0.3,0.12,-0.12,0.01,-0.31,0.01,11.02.03.04
-0.42,-0.98,-0.16,0.05,1.18,1.04,0.29,-0.62,0.15,-0.82,-0.54,-0.16,0.4,0.31,0.22,-0.26,0.0572674,-0.31,0.03,0.43,0.99,0.92,-0.1,0.36,-1.08,-0.41,01.04
0.14,-0.15,0.01,0.09,0.2,0.29,0.57,-0.73,0.34,-0.31,0.0456129,-0.91,-0.8,-0.02,-0.36,0.25,-0.0189583,0.16,-0.29,0.05,0.2,0.06,0.11,0.08,-0.22,0.01,14.04
0.24,-0.43,0.19,0.01,-0.5,-0.58,-0.07,-0.11,-0.15,0.03,-0.23,0.46,0.39,-0.17,0.62,0.15,0.0317442,0.42,-0.48,-0.37,-0.18,-0.28,0.08,-0.32,0.16,0,43.01.03.05
-0.62,0.24,-0.14,0.1,-0.53,0.03,-0.66,0.61,-0.03,0.07,0.45,0.0252632,0.82,0.66,0.66,-1.19,0.3,0.08,0.38,0.14,-0.61,-0.27,-0.11,-0.0589492,0.24,-0.01,01.04
-0.09,-0.17,0.49,0,-0.29,0.16,0.47,-0.24,0.57,0.07,-0.93,-1,-0.21,0.41,0.214172,-0.02,0.14,0.4,-0.32,0.38,0.42,0.38,0.2,-0.04,-0.46,-0.47,12.01.01
-0.49,-0.04,0.27,-0.24,-0.71,-0.73,0.6,-0.07,0.45,-0.24,-0.46,-1.48,-0.24,-0.12,0.79,-0.54,0.07625,0.21,-0.01,-0.09,0.01,-0.15,-0.24,-0.15,-0.04,-0.37,20.01.15
-0.23,-0.101117,-0.05,-0.14,-0.22,-0.29,-0.03,0.06,0.03,-0.06,0.75,0.73,-0.65,0.64,-0.21,-0.01,-0.07,-0.63,-0.16,-0.06,-0.2,0.1,0.1,0.28,-0.47,-0.33,11.02.03.04
-0.15,-0.6,0.43,0.24,-0.23,-0.02,-0.45,0.25,0.1,0.31,0.35,0.72,0,0.53,0,-0.2,0.18,0.49,-0.15,-0.27,0.03,-0.06,0.22,-0.13,0.06,-0.04,43.01.03.09
0.77,-0.26,0.12,-0.13,-0.21,-0.28,-0.09,-0.23,0.54,0.75,0.94,-0.45,-0.63,-0.46,0.32,0.18,0.0973684,-0.03,-0.51,0.09,-0.04,0.19,0.45,0.29,-0.14,0.01,20.09.07.03
-0.69,-0.18,-0.04,0.23,0.31,0.19,-0.14,0.29,-0.06,0.14,-0.08,-0.14,0.32,0.38,0.64,-0.72,-0.17,0.33,-0.26,0.12,0.12,0.03,0.05,-0.03,0.16,-0.04,16.19.03
-0.17,0.11,0.04,0.41,-0.47,-0.21,-0.84,0.66,0.06,0.39,0.61,0.000743243,0.51,0.18,0.72,-0.64,-0.0189583,0.26,0,-0.06,-0.25,-0.21,0.07,0.02,-0.3,0.31,14.04
0.75,-0.44,0.21,0.27,0.08,0.3,-0.0460724,-0.23,0.88,0.37,-0.44,-0.46,0.01,-0.14,0.46,-0.08,0.00829787,-0.32,-0.3,-0.04,-0.15,0.2,0.36,-0.12,-0.02,-0.14,11.02.03.04
0.37,-0.27,0.22,-0.18,0.58,0.17,0.37,0.02,0.23,0.11,-0.58,-0.08,0.21,-0.01,0.44,-0.01,0.0624242,-0.26,-0.02,0.29,0.37,-0.07,-0.4,-0.14,-0.02,-0.09,10.03.01
-0.01,-0.48,0.19,0.18,-0.1,-0.25,0.67,-1.23,-0.06,-0.1,0.69,0.23,-0.52,0.24,-0.25,0.18,0.16,-0.7,-0.44,-0.36,-0.21,-0.04,0.55,0.03,-0.14,0.41,10.03.01
0.472222,-0.46125,0.162222,0.0344444,-0.33,-0.21,-0.53,0.61,0.54,0.35,0.1,0.13,0.28,0.0411111,-0.00444444,0.214444,0.505,0.0566667,-0.185556,-0.0888889,0.0711111,-0.02,0.232222,0.09,-0.171111,0.0444444,14.07.02.02
0.19,-0.14,0.08,0.13,-0.41,-0.12,0.16,-0.51,0.3,-0.21,-0.21,-0.29,0.16,0.05,0.05,-0.07,-0.0329412,0.28,0.08,0.3,-0.12,-0.12,-0.12,0.1,-0.4,0.13,16.01
-0.18,-0.47,0.18,0.08,0.19,0.1,0.26,-0.12,-0.03,-0.32,-0.9,-0.34,-0.05,0.12,-0.21,0.16,0.19,0.02,0.22,-0.33,-0.18,-0.29,-0.02,-0.21,0.23,-0.18,01.05.25
-0.3,-0.36,-0.03,-0.09,0.297143,0.1925,0.22875,-0.19,-0.16875,-0.08375,-0.0825,0.04375,-0.115,0.19,-0.6,-0.17,-0.19,-0.02,-0.07,-0.05,0.5,-0.09,0.11,-0.18,-0.13,-0.18,11.06.02
0.06,-0.44,0.24,0.08,-1.38778e-17,0.0686207,0.0317241,-0.154138,0.164643,-0.218276,-0.175,-0.23931,0.114138,0.11,0.74,-0.41,-0.16,0,-0.15,0.06,0.24,-0.09,0.16,-0.21,-0.24,-0.1,12.10
-1.4,-0.13,0.02,0.42,-0.16,-0.08,-0.68,0.31,0.46,0.46,0.52,0.25,-0.12,0.14,-0.66,-0.23,-0.19,0.02,-0.33,0.02,0.11,0.06,0.06,-0.05,0.07,0.67,10.03.02
-0.69,-0.13,-0.09,0.23,-0.4,0.4,-0.11,0.41,0.29,0.16,0.52,-0.09,0.26,-0.25,-0.73,0.11,0.08,0.3,-0.32,0.12,0.05,-0.08,0.17,-0.16,0.26,0.37,10.03.02
-0.32,0.36,0.21,0.08,-0.82,-1.32,0.41,1.22,-0.07,0.09,-0.05,1.01,-1.03,0.62,-0.26,0.06,0.134194,0.36,-0.19,0.14,0.34,0.18,-0.02,-0.15,-0.17,-0.19,34.01.01.01
-0.2,-0.26,0.11,0.02,-0.13,-0.08,0.15,0.13,0.05,-0.11,-0.72,0,0.44,0.36,-0.32,-0.22,-0.01,0.12,-0.52,0.08,-0.03,-0.36,0.23,0.04,0.1,0.45,01.05
-0.03,-0.19,-0.08,-0.13,0.00308357,0.12,0.01,-0.150625,0.109713,-0.0980737,0.027194,-0.0210703,0.0642286,0.4,0.04,-0.23,0.00829787,-0.24,-0.28,-0.3,-0.03,-0.05,0.31,-0.03,0.14,0.03,11.02.03.04
-0.76,-0.07,-0.12,-0.19,0.33,0.26,-0.13,-0.24,0.05,-0.28,-0.37,0.16,0.25,0.15,0.03,-0.19,-0.19,-0.29,0.06,-0.02,0.36,-0.11,-0.13,-0.01,-0.13,0.04,16.01
0.07,-0.69,0.17,0.14,-0.16,0.1,-0.74,-0.08,0.29,-0.14,-0.34,-0.53,0.32,-0.04,1.1,-0.74,0.0782353,0.09,-0.28,0.31,0.03,0.13,0.17,0.06,-0.08,-0.07,20.09.13
-0.29,0.18,-0.1,-0.28,-0.15,-0.2,-0.04,-0.26,0.09,-0.18,-0.3,-0.58,0.44,-0.31,0.07,0.02,0.0572674,0.32,-0.0812329,0.03,-0.11,-0.39,0.05,0.02,0,-0.03,01.04
0.36,0.29,-0.01,-0.04,0.09,0.2,-0.03,-0.85,-0.17,-0.21,0.13,-0.42,0.2,0.12,0.5,-0.3,-0.35,-0.16,0.86,-0.28,-0.51,0.11,0.36,0.18,0.13,0.23,01.06
-0.89,0,0.09,0.11,0.42,0.24,-0.31,0.02,0.03,-0.04,2.5,-0.11,0.38,-0.05,-0.84,0.23,-0.17,0.12,-0.44,0.28,0.25,0.19,0.08,0.36,0.12,0.3,01.04
-0.81,-0.161183,0.07,0.17,-0.32,1.63,-1.74,-0.24,1.63,0.89,-0.6,-1.36,0.21,-0.58,1.33,0.39,0.21,0.71,0.02,-0.04,-0.64,-0.64,-0.61,-0.04,0.96,0.84,10.03.01
0.9,0.65,0.33,0.35,-0.63,-0.8,-0.13,0.09,1.02,0.83,-0.3,-0.57,-0.48,-0.31,0,0.42,0.38,0.39,-0.22,0.33,0.13,0.31,0.3,-0.08,0.41,0.1,20.09.18
-0.74,-0.3,0.05,0.1,0.26,0.38,-0.08,-0.21,0.13,-0.31,0.25,-0.06,-0.11,-0.03,-0.19,-0.02,0.2,0.1,-0.06,0.14,0.21,0.07,-0.11,-0.37,-0.06,-0.04,10.01.09.05
-1.64,0.12,-0.39,0.14,-0.56,0.11,-0.59,0.65,-0.33,0.68,1.49,-0.0183871,0.22,-0.27,-0.42,-1.01,-0.59,-0.14,-0.1,0.25,0.07,-0.11,0.07,0.27,-0.58,0.15,43.01.03.05
-0.12,0.08,0.08,0.55,0.04,0.15,0.23,0.2,-0.03,0.1,-0.05,0.2,0.07,0.45,0.34,-0.5,-0.098,-0.27,0.18,-0.08,-0.08,0.03,0.26,0.12,-0.06,0.21,01.03.01.03
-0.94,0.23,-0.22,0.08,0.00308357,-0.03,-0.26,0.4,0.15,0.39,0.4,0.25,-0.11,0.18,0.44,-0.35,0.00829787,0.03,0.18,-0.48,-0.01,0.13,0.07,0.29,0.04,0.11,11.02.03.04
-0.84,0.23,-0.18,0.51,-0.97,-0.05,-0.39,0.5,0.19,0.25,2.78,0.35,0.03,-0.56,-0.17,-0.04,-0.39,-0.1,0.34,-0.14,-0.63,-0.05,0.52,0.46,0.08,0.22,11
-0.4,-0.23,-0.15,-0.04,0.41,0.31,-0.26,-0.39,0.18,-0.61,0.054,0.066,0.75,0.55,-0.2,-0.46,0.1,0.03,-0.15,0.1,0.18,-0.01,-0.13,0.18,-0.05,-0.4,12.07
-0.1,-0.03,-0.18,-0.15,-0.17,-0.17,0.64,-0.36,0.3,-0.47,-0.36,-0.52,0.05,0.24,0.05,-0.06,0.0773913,0.28,-0.25,-0.2,0.36,0.15,0.09,0.36,-0.39,-0.09,11.04.03.01
0.15,-0.44,-0.09,0.3,0.95,0.93,0.13,-0.46,-0.07,-0.29,-0.22,-0.56,0.37,0.18,0.06,-0.36,0.23625,-0.21,-0.09,0.19,0.13,0.09,0.14,-0.07,0.05,-0.06,12.04.01
-0.67,-0.23,0.14,0.21,-0.71,-1.01,-0.16,0.44,0.4,0.36,-0.01,0.37,0.5,0.69,-0.99,-2.01,-1.01,0.235,0.04,0.4,0,0.17,0.18,-0.38,0.12,0.19,02
-1.12,0.02,-0.12,0.15,0.36,-0.36,-0.06,0.7,-0.23,-0.48,-0.25,0.12,1.11,0.62,0.39,-0.32,0.00829787,0.45,-0.7,-0.27,-0.4,-0.13,0.17,0.61,0.42,0.51,11.02.03.04
-0.64,-0.13,-0.03,-0.26,0.89,0.69,0.35,-0.25,0.26,-0.64,-1.14,-0.31,-0.67,0.1,0.07,-0.54,-0.27,-0.09,-0.14,0.1,0.66,0.5,0.01,0.14,-0.47,-0.25,11.04.01
-0.79,0.07,-0.02,-0.17,0.14,-0.05,-0.28,0.35,0.27,0.01,0.01,0.35,0.34,0.12,0.19,-0.41,-0.21,-0.18,0.08,0.12,0.32,0.06,0.01,0.06,-0.11,0.14,20.09.04
-0.07,-0.28,0.24,-0.01,-0.21,-0.23,0.47,-0.43,0.11,-0.1,0.05,-0.12,-0.5,0.49,-1.24,0.26,0.42,-0.0610112,0.12,-0.23,-0.05,-0.3,-0.02,-0.27,0.44,0.03,10.03.01
0.64,-0.182143,0.05,0.16,-0.93,-0.17,0.63,-0.33,-0.04,0.69,-0.00521739,0.35,-0.76,0.56,-0.98,0.32,0.32,-0.79,-0.23,-0.31,-0.01,0.29,0.33,0.13,-0.29,-0.21,16.03.01
-0.56,-0.05,0.18,0,0.02,-0.04,-0.5,-0.01,0.19,-0.11,0.32,0.47,0.44,0.1,0.18,0.25,-0.3,0.0206516,0,-0.21,-0.21,-0.15,-0.11,-0.27,0.25,-0.04,11.02.03.04
-0.25,-0.28,0.09,-0.19,0.22,0.38,-0.22,-0.51,-0.08,-0.31,-0.03,0.52,0.49,0.2,-0.47,0.34,0.06,-0.1,0.04,0.21,0.46,0.15,-0.07,-0.05,-0.45,-0.24,11.02.03.04
0.9,-0.0122222,-0.77,-0.56,-1.25,1.93,-1.59,-0.34,1.25,0.86,0.28,-0.25,0.55,-0.49,0.96,-0.06,-0.03,-0.49,-0.94,-0.27,0.45,0.42,0.53,0.54,-0.77,0.08,10.03.02
0.41,-0.47,0.17,0.2,0.27,0.31,-0.0658974,-0.46,-0.05,0.18,-0.03,-0.22,0.52,0.11,-0.34,0.07,-0.0189583,-0.01,-0.26,-0.16,-0.19,-0.07,0.13,-0.13,0.17,0.27,14.04
-0.51,0.13,0.01,-0.02,-0.85,-1.16,0.19,-0.06,0.12,-0.17,0.92,0.46,-0.77,-0.32,0.4,0.27,0.09,0.182982,0.23,0.02,-0.17,-0.08,0.02,-0.29,-0.08,0.24,20.09.18
