@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha91                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc28_10                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu120                                  numeric
@attribute elu300                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.82,-0.09,-0.15,-0.32,-0.09,-0.11,-0.58,0.38,-0.14,-0.58,0.79,0.29,-0.18,-0.5,0.45,-0.1,-0.47,-0.12,0.17,0.72,-0.23,-0.55,-1.46,0.1,0.53,0.33,0.18,0.19,10.03.01
-0.2,-1.12,0.01,-0.33,-0.27,0.0577778,0.45,0.67,-0.1,0.22,-0.51,-0.07,0.04,-0.74,0.12,0.53,-0.07,-0.42,0.07,-0.04,0.0773913,0.2,0.39,-0.05,0.22,0.33,0.11,-0.18,11.04.03.01
0.12,1.42,-0.38,-0.89,-0.46,-0.02,-0.82,-1.55,1.52,-0.65,1.2,0.79,0.59,-0.57,0.16,-0.43,-0.04,0,-0.71,0,0.33,0.41,-0.53,2.44,0.38,0.16,-0.23,-0.23,01.02
0.07,-0.190182,-0.18,0.1,0.12,-0.15,0.31,0.12,0.02,-0.32,0.03,-0.38,0.65,-0.16,0.12,-0.11,0.11,0.07,0.31,0.05,-0.0189583,0.05,-0.28,-0.34,-0.74,0.02,-0.2,0.26,14.04
0.21,-0.64,0.25,-0.26,0.28,0.14,-0.48,-1.05,0.36,0.36,-0.63,0.03,0.76,-0.43,0.06,-0.94,0.56,0.56,0.74,-0.36,0.0317442,0.58,-1.12,-0.65,0.26,-0.01,0.27,0.36,43.01.03.05
-0.43,-0.17,0.4,-0.21,-0.12,0.66,-0.42,-0.17,0.8,0.21,0.25,0.02,-0.17,-0.37,0.3,0.03,-0.13,0.32,-0.27,0.17,0.33,0.64,-0.63,-0.29,0.18,0.53,-0.18,-0.38,12.01.01
0.31,0,-0.62,-0.25,0,0.2,0.06,0.26,0.28,-0.63,-0.01,0.06,-0.14,-0.56,0.1,-0.23,0.36,-0.26,-0.07,0.07,0.09,-0.07,-0.14,-0.09,-0.21,-0.42,-0.25,-0.03,43.01.03.05
-0.2,-0.36,0.12,-0.15,0.15,-0.06,0.07,0.05,0.05,0.03,-0.09,0.3,-0.15,-0.11,-0.19,-0.1,0.43,-0.29,0.19,0.23,-0.0189583,0.14,-0.18,0.01,-0.22,-0.22,-0.09,0.07,14.04
-0.03,0.23,-0.36,-0.28,0.14,-0.31,0.16,0.2,-0.03,-0.03,0.04,0.35,-0.15,0.63,-0.45,0.11,-0.07,0.03,0.12,0.17,-0.09,0.04,-0.38,-0.05,-0.15,-0.2,0,0.3,42.04
-0.27,-0.22,-0.38,0.16,0.16,-0.14,0.17,-0.38,-0.16,-0.47,-0.3,0.46,0.01,0.27,-0.03,0.38,-0.25,-0.63,0.03,0.16,0.229435,-0.06,-0.22,-0.45,0.07,-0.04,-0.17,0.11,12.01.01
0.34,-0.27,0.3,-0.2,0.2,-0.2,0.29,0.36,0.92,-0.29,0.01,0.08,-0.25,0.28,-0.07,0.38,0.35,0.44,0.01,0.04,-0.28,-0.13,-0.52,-0.13,-0.08,-0.12,-0.11,0.26,11.02.03.04
-0.22,-0.1,0.14,-0.42,-0.1,0.04,-0.67,-0.56,0.21,0.23,-0.1,0.28,-0.47,-1.22,0.19,-0.55,-0.3,0.15,0.33,0.47,0.15,0.26,0.24,-0.18,-0.39,-0.38,-0.32,0.46,11.02.03.04
-0.54,-0.09,0.62,-0.38,-0.14,0.51,-0.09,0.29,-0.17,0.24,-0.92,0.38,-0.92,-0.37,-0.63,-0.14,-0.34,-0.55,-0.44,0.152155,-0.07,0.55,-0.62,-0.3,-0.01,0.56,0.09,-0.38,12.01.01
0.01,-0.69,1.06,-0.27,0.1,0.57,0.03,-0.55,0.09,0.35,-0.82,-0.17,0.11,0.61,-0.41,-0.19,0.62,0.06,0.69,-0.43,-0.0329412,0.51,-0.59,-0.38,-0.04,0.24,0.06,0.06,16.01
0.36,-0.43,0.18,-0.26,-0.24,0.26,-1.19,-0.39,0.33,0.92,-0.16,0.17,-0.07,-0.11,0.31,-1.1,-0.53,-0.28,0.75,0.09,0.124762,0.67,-0.03,-0.44,-0.13,0.3,-0.14,-0.33,42.16
-1.18,-0.47,-0.6,-0.07,-0.09,-0.02,-0.27,-0.64,0.61,0.48,0.11,-0.04,0.61,-0.77,0.04,-0.09,-0.05,-0.07,-0.22,-0.01,0.21,0.36,-2.83,1.02,0.54,0.63,-0.13,-0.31,20.09.18
-0.6,-0.124211,0.41,-0.28,-0.39,-0.22,0.08,-0.15,-0.74,-0.06,-0.39,-0.08,-0.02,-0.63,-0.06,0.26,0.07,0.61,0.23,0.06,-0.28,0.02,0.26,-0.2,-0.36,-0.39,-0.43,0.38,01.06.02.01
-0.6,-1.56,-1.09,-0.25,-1.23,-0.99,-0.48,1.04,-0.99,0.19,-0.19,-0.94,0.64,-0.69,0.39,-0.31,-0.03,-0.1,0.26,0.33,-0.27,-0.61,0.53,-0.01,-0.19,0.16,0.11,0.14,20.09.18
0.01,0.1,-0.15,-0.18,0.13,0.34,0.31,0.45,-0.29,-0.22,-1.37,-0.13,-0.1,0.06,-0.37,-0.21,0.24,-0.21,0.07,0.1,0.00829787,0.06,0.31,-0.11,-0.13,0.16,0.01,-0.19,11.02.03.04
0.42,0.07,0.01,-0.21,-0.1,0.11,-0.08,0.14,-0.06,-0.49,-0.24,0.34,0.08,-0.28,-0.01,0.15,-0.15,-0.28,0.09,-0.01,0.0572674,0.27,-0.04,-0.18,-0.41,-0.33,-0.22,-0.07,01.04
0.24,0.59,0.64,-0.54,-0.08,0.09,0.18,0.19,-0.67,-0.23,-0.19,0.29,-0.41,-0.82,-0.05,0.16,-0.14,0.13,-0.07,0.19,-0.0329412,0.06,0.02,-0.21,-0.08,-0.42,-0.03,0.37,16.01
-0.15,-0.74,-0.14,-0.15,0.09,-0.67,-0.15,0.43,0.37,-0.07,0.65,0.36,-0.03,0.09,0.34,1.64,-0.95,-1.95,-0.36,0.29,-0.08,0.15,-0.57,-0.46,-0.32,0.07,-0.23,0.81,32.01
-0.56,-0.43,0.19,-0.58,0.23,0.23,-0.29,-0.21,0.18,0.4,-0.19,0.31,-0.21,0.27,0.16,-0.65,0.01,-0.23,-0.16,-0.13,0.16,0.24,-0.46,-0.13,-0.86,0.3,-0.08,-0.14,12.01.01
-0.81,0.1,0.23,0.15,0.41,-0.04,0.21,0.12,0.25,0.44,-0.29,0.15,0.28,-0.82,-0.05,0.58,0.41,0,0.22,-0.16,-0.0189583,-0.18,-1.1,0.24,0.05,-0.16,-0.04,0.14,14.04
-0.04,-0.69,0.23,-0.46,-0.31,-0.02,-0.04,0.13,0.01,0.36,0.06,-0.02,0.13,-0.13,0.55,-0.01,0.36,0.15,0.09,-0.08,-0.14,-0.384783,0.41,0.15,-0.08,0.13,0.02,0.03,10.01.05.01
-0.32,-1.15,-0.25,-0.28,-0.1,-0.0194845,0.2,0,-0.06,-0.27,-0.32,-0.06,0.23,0.29,0.24,-0.09,0.13,-0.04,0.3,0.17,0.0624242,0.48,0.2,-0.21,0.25,0.44,-0.14,-0.1,10.03.01
0.45,-0.62,-0.07,-0.07,-0.1,0.25,0.25,0.37,-0.21,-0.35,0.96,-0.08,-0.06,-0.09,-0.33,0.25,0.37,0.23,-0.09,-0.0517544,-0.09,-0.06,-0.07,-0.38,0.12,0.64,-0.26,-0.11,16.03.03
-0.45,-0.2,0.16,-0.18,-0.2,-0.32,-0.181158,-0.105625,0.0172487,0.114681,-0.151526,0.114518,-0.256995,0.131164,-0.0840107,-0.19,-0.52,-0.47,-0.18,-0.21,0.46,0.11,-0.83,-0.03,0.23,0.45,0.08,-0.23,12.01.01
-0.81,0.21,0.58,-0.18,-0.16,0.33,-0.386735,0.28,0.151373,0.62,0.0903922,-0.212692,0.315102,0.33,0.457,0.21,-0.13,-0.14,0.2,-0.16,0.128649,-0.12,-0.58,-0.46,-0.46,0.2,0.21,0.05,20.09.18
0.42,-0.58,0.01,-0.12,-0.06,-0.3,-1.14,-0.52,0.35,0.12,-0.00369565,0.31,-0.08,0.12,0.426087,-0.38,-0.23,0.04,0.12,0.28,-0.034,-0.23,0.34,0.06,0.03,-0.74,-0.2,0.36,32.01
-0.06,-1.25,-0.36,-0.24,0.01,0.19,-0.39,0.15,0.27,0.46,-0.02,0.56,0.32,-0.1,-0.23,0.87,0.17,0.2,0.13,0.13,0.148286,0.29,0.48,-0.14,-0.2,0.59,0,-0.14,14.10
0.36,-0.219622,-0.06,-0.16,-0.06,0,-0.02,-0.31,0.63,0.62,0.48,-0.33,-0.0210703,0.63,0.0624332,-0.65,0.0545714,-2.46,1.25,-0.46,0.13,0.0122946,0.94,0.01,0.49,-0.38,-0.42,0.19,11.02.03.04
0.01,-0.12,-0.04,-0.115941,0.06,0.21,0.09,0.41,-0.27,-0.06,-0.41,0.32,-0.33,-0.25,-0.46,-0.21,0.28,0.27,0.39,0.14,0.34,0.0122946,0.42,-0.21,-0.22,-0.16,-0.14,0.11,11.02.03.04
-0.58,-0.29,-0.01,-0.43,-0.43,-0.47,-0.08,-1.98,0.63,0.58,-0.05,0.02,0.24,-0.27,-0.57,-0.49,-0.71,-0.35,0.2,-0.03,0.0386667,0.19,-0.94,-0.29,-0.99,-0.06,0.1,0.31,01.05.02.07
0.31,0.21,-0.03,-0.22,0.11,0.18,-0.163357,-0.151507,0.0475,0.0659574,0.0421277,0.035137,0.0476336,0.54,0.272336,-0.09,0.19,0.12,0.07,0.04,0.0399099,0.46,-0.17,-0.04,-0.25,-0.17,0.16,-0.15,01.05
0.73,-0.32,0.64,0.56,0.48,0.58,-0.449677,-0.450968,0.0255172,0.156207,-0.137241,0.0112903,0.00586207,0.0313793,0.228966,-0.68,0.23,0.17,0.17,0.34,0.25,0.49,-0.37,-0.71,-1.06,-0.84,0.5,1.38,42.16
-0.03,-0.09,0.41,-0.19,-0.17,0.3,-0.56,-0.46,0.21,0.53,0.08,-0.15,1.13,0.3,0.78,-0.09,-0.39,-0.43,-0.19,0,0.36,0.43,-1.19,-0.4,-0.11,0.53,-0.08,-0.37,12.01.01
0.1,-0.56,-0.14,-0.33,-0.03,0.25,-0.0647126,0.0220225,0.111978,0.0549451,0.0855435,-0.0246154,0.0851136,-0.114835,0.191889,0.32,0.24,0.44,0.11,-0.05,0.0365672,0.25,0.84,0.09,-0.03,-0.03,-0.2,-0.18,42.01
0.19,-0.49,-0.51,-0.29,0.32,-0.12,0.18,0.18,-0.36,-0.4,-0.06,0.21,-0.49,0.35,-0.08,-0.13,-0.06,-0.03,-0.15,0.43,-0.0329412,0.67,0.8,-0.26,0.01,-0.22,-0.03,-0.03,16.01
0.23,-0.25,-0.27,0.5,0.43,-0.11,0.86,1.27,0.07,-0.3,-0.73,-0.05,0.41,-0.33,-0.5,0.01,-0.06,-0.14,-0.01,-0.173243,0.22,0.01,-1.26,-0.57,-0.09,1.33,-0.22,-0.34,11.04.01
-0.18,-0.29,0.4,-0.22,-0.12,0.31,0.05,0.2,-0.45,0.64,-0.49,-0.06,0.11,0.13,-0.74,0.31,0.37,0.18,0.16,0.06,-0.18,0.17,-0.69,-0.46,-0.09,0.63,0.07,-0.41,43.01.03.05
-1.84,-0.81,0.14,-0.04,-0.26,0.36,1.82,0.94,-0.53,0.36,-1.11,0.07,-0.48,-1.08,-1.08,0.06,0.32,0.32,0.26,-0.72,0.12,-0.74,-1.21,-0.39,-0.46,0.96,0.12,-0.01,01.03.01
0.32,0.3,-0.36,-0.4,-0.46,-0.49,-0.0725984,0.0421898,0.0827407,0.0537594,0.016194,0.0686466,-0.0183871,-0.00533333,0.17008,-0.76,-0.17,-0.34,0.15,-0.33,0.0317442,-0.95,0.9,-1.55,-0.94,-0.46,0.19,0.47,43.01.03.05
-0.1,-0.15,-0.51,-0.16446,-0.04,-0.06,-0.24,0.43,-0.27,-0.03,0.18,1.05,-0.16,-0.01,-0.07,0.39,0.25,-0.39,-0.2,-0.39,0.41,-0.46,-0.74,-0.01,-0.31,-0.09,-0.31,0.11,01.04
-0.36,-0.56,-0.42,-0.13,-0.05,-0.13,-0.12,0.18,-0.09,0.16,-0.06,0.03,0.06,0.47,0.85,-0.3,-0.01,-0.16,0.06,0.25,0.0664286,0.69,0.25,-0.19,-0.87,-0.09,0.28,-0.01,11.02.03.01
0.53,1.13,-0.92,0.1,-0.29,-0.3,0.11,0.71,-0.35,-0.31,-0.29,0.26,-0.24,-0.69,-0.82,-0.52,-0.64,-0.27,0.18,-0.23,0.2,-0.03,-0.37,-0.16,-0.12,0.61,0.26,-0.35,20.01.13
0.34,0.38,-0.23,-0.59,-0.11,-0.08,-0.33,-1.35,0.15,-0.33,0.33,0.32,-0.13,-0.02,0.74,-0.43,0.03,-0.37,-0.23,0.42,-0.034,0.29,0.04,-0.04,-0.13,-0.01,-0.22,-0.07,32.01
-0.25,-0.01,0.26,0.01,0.11,0.06,0.1,-0.37,-0.12,-0.59,-0.23,0.11,0.4,0.2,0.15,0.02,0.01,0.11,0.06,0.21,-0.0189583,0.32,-0.33,-0.08,-0.01,-0.08,0.05,0.01,14.04
0.32,0.06,0.16,-0.5,0.08,0.13,0.04,0.01,0.36,-0.29,-0.06,0.14,0.27,0.01,0.13,-0.2,0.14,-0.14,0.15,-0.7,-0.0329412,-0.05,-0.14,-0.29,-0.06,0.02,-0.2,0,16.01
0.15,-0.36,-0.01,-0.16,-0.22,-0.23,-0.0185714,0.172062,-0.110842,-0.0611702,-0.0743617,-0.14,-0.0537778,-0.0224468,0.0972527,0.27,0.31,0.29,0.22,0.2,0.0624242,-0.08,0.22,-0.14,-0.34,0.46,-0.04,-0.16,10.03.01
0.41,-0.34,-0.23,-0.28,0.01,-0.12,-0.0663878,-0.0112687,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,0.46,0.31,0.37,0.38,0.16,0.0572674,-0.04,-0.37,-0.28,-0.04,0.3,-0.02,-0.01,01.04
-0.27,-0.17,0.07,-0.29,-0.05,0.27,-0.09,0.05,-0.12,0.13,0.17,-0.1,0.1,-0.13,0.42,-0.08,0.01,0.2,-0.07,0.43,-0.46,0.74,0.1,0,0.08,-0.06,0.02,0.02,11.02.03.01
0.18,-0.84,-0.18,-0.13,-0.27,-0.4,-0.13,-0.39,0.35,0.02,0.25,-0.33,1.06,-0.59,0.83,-0.21,-0.02,0.11,0.43,-0.02,0.22,0.14,0.03,-0.19,-0.06,0.05,0.16,-0.04,43.01.03.05
-0.01,-0.49,-0.04,-0.32,0.15,-0.26,0.06,0.02,0.03,-0.34,0.09,0.25,0.22,0.36,0.35,0.06,0,0.15,-0.11,0.04,0.07,0.52,-0.61,-0.07,-0.18,-0.12,-0.09,0.4,01.06
-0.38,-0.2,-0.32,-0.21,-0.19,0.44,-0.0630769,-0.0452632,0.0225424,-0.0110345,-0.0852632,-0.14,-0.0385714,-0.0243103,0.111273,-0.27,-0.14,-0.19,0.18,0.3,0.0602326,-0.3,-0.93,-0.52,-0.38,-0.2,-0.05,0.26,01.07.01
-0.36,-0.01,-0.38,-0.25,0.08,0.21,0.56,0.17,0.71,0.43,0.18,-0.02,0.41,-0.75,0.9,-0.01,0.33,0.19,0.12,-0.73,0.0733333,-0.15,0.32,-0.36,-0.09,-0.23,0.07,0.05,32.07
0.01,-0.62,-0.29,-0.210484,-0.1,0,0.26,0.45,0.39,0.59,0.7,0.61,0.34,0.26,0.111273,-0.08,0.1,0.53,0.01,-2.41,-0.18,-0.18,-0.26,-0.26,0.33,0.23,0.11,0.16,01.07.01
-0.34,-0.14,-0.17,0,-0.17,-0.1,0.29,0.45,0.19,0.18,-0.35,0.19,-0.32,-0.29,0.25,-0.36,-0.19,0.05,-0.01,-0.15,-0.05,-0.08,-0.7,0.02,-0.01,-0.16,0.16,0.35,16.03.01
-0.15,0.8,-0.3,-0.31,0.21,0.59,-0.52,-0.93,0.79,0.7,0.2,-0.17,0.73,-0.96,-0.14,-0.2,0.19,0.25,0.16,-0.43,0.1,-0.02,-0.5,-0.62,-0.38,-0.08,0.25,0.03,42.01
-0.42,-0.76,0.26,-0.58,-0.52,-0.29,0.29,-0.41,0.64,0.43,-0.48,-0.13,0.4,-0.82,-0.15,-0.01,-0.35,-0.07,0.38,0.32,0.0399099,0.78,1.35,0.01,0.1,-0.14,-0.28,-0.07,01.05
-0.38,-0.6,-0.18,0.3,-0.31,0.26,0.24,0.27,0,0.06,-0.44,0.06,-0.1575,-0.06,0.31,0.62,0.19,-0.3,-0.16,-0.33,0.64,0.35,-0.71,-0.69,0.33,0.21,0.05,0.08,01.01
0.2,-0.34,-0.29,-0.26,0.11,0.05,0.08,0.13,-0.13,0.13,0.02,-0.13,0.29,0.05,1.35,-0.16,0.26,0.19,0.08,0.11,0.5,0.48,-0.13,-0.07,-0.07,-0.15,-0.17,-0.04,10.03.01
-0.06,0.66,-0.17,-0.15,-0.18,-0.21,-0.07,0.03,-0.06,-0.4,0.03,0.39,0.03,0.06,0.42,0.17,0.04,-0.02,-0.09,0.01,-0.0329412,0.12,0.44,-0.08,-0.14,-0.2,-0.02,0.15,16.01
0.15,-0.74,-0.47,-0.03,0.08,0.16,0.42,0.51,0.39,0.48,0.34,-0.1,0.06,0.13,0.58,0.48,0.12,0.02,0.08,-1.1,-0.2,-0.15,-0.25,-0.09,-0.2,0.28,-0.1,0.21,32.01
0.34,-0.69,0.37,-0.03,0.18,0.01,-0.41,0.23,0,0.25,0.09,-0.0679167,-0.12,0.52,1.15,-0.11,-0.05,-0.08,-0.36,0.49,-0.17,0.3,0.64,0.15,0.03,-0.27,-0.12,0.21,32.01
0.25,-0.45,-0.1,-0.11,0.06,-0.16,0.52,0.21,-0.24,-0.21,-0.28,-0.09,0.06,-0.07,0.38,0.33,0.06,0.11,-0.06,-0.03,0.01,0.32,-0.06,-0.02,0.11,-0.02,-0.08,-0.1,16.01
-0.393202,0.07,0.0563415,-0.16,0.03,0.08,-0.58,-0.44,0.31,0.08,-0.29,-0.07,0.14,0.13,0.08,-0.31,-0.5,-0.47,-0.14,0.152155,0.22,0.34,-0.24,-0.53,-0.2,0.42,-0.41,-0.18,12.01.01
-0.29,-0.64,-0.12,-0.29,0.29,0.05,-0.89,0.37,0.39,0.35,0.07,0.16,0.24,0.34,-0.06,0.35,-0.17,-0.11,-0.03,-0.2,0.148286,-0.65,0.13,0.05,-0.15,0.07,0.49,-0.15,14.10
0.2905,-0.6,-0.43,-0.05,-0.06,-0.06,0.55,0.55,-0.21,-0.04,-0.66,-0.1,0.07,-0.57,-0.57,0.17,-0.28,0.12,0.08,-0.19,0.32,0.13,-1.29,-0.18,0.24,0.58,0.28,-0.2,01.05.02.07
0.28,0,-0.07,-0.200861,-0.05,-0.03,-0.06,0.44,0.27,0.2,0.1,0.93,0.25,0.1,0.79,0.39,0.08,0.15,0.08,0,-0.0329412,0.44,-1.33,-0.09,-0.05,0.17,0.08,0.36,16.01
0.1,-0.18,-0.06,-0.22,-0.19,0.26,0.13,0.07,0.6,-0.12,0.04,0.3,0.31,0.02,0.49,0.31,-0.18,-0.24,0.07,0.22,-0.26,0.42,-0.46,-0.41,-0.15,-0.09,-0.23,0.13,01.04
0.78,0.56,0.2,-0.06,0.28,0.04,-0.12,-0.08,0.42,-0.14,-0.26,0.62,0.08,-0.4,-0.33,0.11,0.58,0.28,-0.4,0.05,-0.04,-0.64,-0.9,-0.87,-0.44,0.13,0.04,-0.04,43.01.03.05
-0.67,-0.22,-0.09,-0.29,0.03,0.1,1.28,1.26,-0.53,0.02,-0.69,0.17,-0.25,-0.3,-0.94,0.21,0.23,0.47,0.24,-0.73,0.01,-0.2,-0.63,-0.22,-0.08,0.83,0.28,-0.24,20.09
0.34,-0.25,0.34,-0.03,-0.02,0.32,-0.51,-0.55,-0.29,-0.44,-0.47,0,0.22,0.24,-0.01,-0.11,-0.02,0.04,0.15,-0.24,0.05,0.22,1.19,0.17,0.01,0.18,0.02,-0.24,02.13.03
-1,-2.06,0.82,-0.3,-0.14,0.27,0.41,-0.05,-0.34,0.49,-1.02,-1.15,-0.04,0.48,0.81,0.07,0.52,0.88,0.8,-0.53,-0.39,0.51,0.18,0.07,0.1,0.27,0.02,-0.09,11.02.03.01
-0.54,0,0.34,-0.25,-0.34,0.23,-0.01,-0.09,-1.2,-0.08,-0.44,0.39,-0.46,0.02,-0.25,-0.25,-0.12,0.03,-0.03,0.2,-0.0329412,0.01,0.17,-0.17,-0.16,0.11,0,-0.14,16.01
-0.07,-0.45,0.2,-0.14,0.24,0.05,0,0.01,-0.13,-0.07,-0.18,0.27,-0.46,0.3,-0.13,0.13,-0.14,0.11,-0.02,-0.07,-0.07,0.09,0.56,-0.32,0.17,0.14,-0.18,0.04,11.02.03.04
-0.25,0.5,0.08,-0.52,-0.32,0.09,0.66,0.8,0.1,-0.02,-0.63,0.04,-0.16,-0.08,-1.06,-0.5,-0.2,-0.05,0.14,0.35,0.22,0.35,1.42,0.16,-0.1,-0.37,-0.1,-0.16,14.13.01.01
-1,-0.1,0.1,-0.148387,-0.02,0.09,-0.69,0.26,-0.1,0.05,-0.22,-0.74,0.43,0.49,0.35,0.51,0.09,0.24,0.05,-0.2,-0.06,0.33,-0.97,-0.04,-0.57,0.71,0.1,0.1,10.03.01
0.39,0.94,-0.01,-0.18,0.1,-0.38,0.01,0.53,0.05,0.26,-0.26,-0.02,0.08,0.49,0.36,0.26,-0.55,-0.57,-0.55,0.47,0.106667,0.18,-0.42,-0.03,-0.05,0.07,-0.23,-0.05,14.01
0.46,0,-0.34,-0.34,0.32,-0.19,-0.36,0.12,0.215,0.3536,0.171923,0.09,0.246818,-0.0973077,0.427391,0.21,0.02,0.08,0.12,-0.27,-0.13,-0.25,-0.64,0.21,0.55,-0.09,-0.3,0.14,20.03
0.03,-0.56,-0.42,-0.25,-0.11,0.16,1.05,0.94,0.11,-0.2,-0.85,-0.24,0.26,-0.25,-0.24,-0.32,-0.12,-0.11,0.12,0.29,0.23,0.49,-0.24,-0.36,-0.28,0.03,-0.13,0.03,43.01.03.05
-0.51,-0.23,0.08,-0.19,-0.15,0.02,0.33,0.33,-0.00918919,0.37,0.43,-0.08,0.0359375,0.18,0.97,-0.48,-0.09,-0.17,-0.01,0.44,0.134194,0.18,-1.45,-0.32,-0.39,-0.54,0.48,0.44,34.01.01.01
0.36,-0.29,0.16,0.09,0.02,-0.18,0.73,0.84,-0.36,-0.33,-0.44,0,-0.15,-0.83,-0.44,0.48,0.28,0,-0.04,-0.27,-0.18,-0.82,0.86,-0.0812329,-0.19,-0.33,-0.58,-0.37,01.04
-0.97,0.14,0.29,-0.34,-0.27,0.27,0.91,0.62,-0.12,-0.01,-1.01,-0.06,-0.17,0.35,-0.65,-0.32,-0.12,0.17,0.2,0.12,-0.0388889,-0.6,-0.27,-0.31,-0.42,0.21,0.11,0.04,16.19.03
0.01,0.03,0.52,-0.18,-0.18,0.24,0.03,0.03,-0.2,-0.06,-0.53,0.11,-0.15,-0.95,-0.11,-0.14,-0.17,0.04,0.03,0.04,0.1,-0.11,-0.17,-0.16,-0.32,0.2,0.08,0.26,12.07
0.67,0.34,0.04,0.02,0.02,0.14,-0.23,-0.34,0.7,-0.17,0.2,0.23,2.12,-1.65,-0.34,0.08,0.28,-0.02,-0.42,-0.26,0.00829787,-0.03,0.19,-0.51,-0.66,-0.27,-0.33,0.01,11.02.03.04
-0.29,-0.74,0.31,-0.35,-0.27,0.09,0.4,0.06,0.15,0.72,-0.28,-0.32,0.8,0.44,0.24,0.23,0.38,0.56,0.49,-0.86,-0.35,0.0982222,-0.04,-0.16,0.01,0.32,0.03,0.07,01.06
0,-1.06,0.32,-0.26,-0.12,0.16,1.04,0.66,-0.113784,-0.0130556,0.133684,-0.67,-0.0934375,0.19973,0.492973,0.56,-1.17,-0.25,0.33,0.42,0.38,0.81,0.34,-0.35,-0.15,0.31,-0.09,0.34,34.11.03.07
0.19,-0.01,-0.2,-0.42,-0.2,0.15,0.11,0.14,-0.23,0.14,0,-0.19,0.14,-0.19,-0.07,-0.02,-0.14,-0.44,-0.24,0.26,0.128649,0.48,0.26,0.11,-0.19,-0.15,-0.13,-0.11,20.09.18
0.49,-0.03,0.03,0.27,0.17,0.12,0.17,0.1,-0.08,-0.1,-0.24,0.55,0.17,0.1,-0.18,-0.27,0.17,0.16,-0.06,0.14,0.505,-0.05,-0.42,-0.3,-0.34,0.23,0.28,-0.3,14.07.02.02
1.33,1.1,-0.42,0,-0.11,0.03,0.09,0.46,0.0827407,0.0537594,0.016194,0.22,-0.0183871,0.58,0.17008,-0.19,0.04,0.15,-0.7,0.64,-0.37,0.63,-0.43,-0.85,-0.85,0.52,0.21,-0.01,43.01.03.05
-0.27,-0.22,0.23,-0.18,-0.23,-0.23,-1.24,-0.55,0.32,0.34,0.05,-0.03,0.27,-0.05,0.84,-0.11,-0.44,-0.25,-0.06,-0.5,0.124762,-0.11,-0.53,-0.74,-0.24,0.21,-0.14,0.24,42.16
-0.29,-0.56,0.14,-0.17,-0.08,0.01,0.19,0.04,-0.03,-0.15,-0.28,0.11,0.11,-1.1,-0.04,0.19,-0.2,-0.1,0.07,0.44,-0.07,0.72,-0.26,-0.37,-0.14,-0.01,0.02,-0.05,20.09.04
0.31,0.71,-0.01,0.15,-0.12,-0.63,-0.309429,0.28,0.28,-0.54,0.03,0.66,-1.25,-1,-0.01,0.1,-0.11,-0.34,-0.21,0.82,0.19,0.76,0.28,0.07,0.5,-0.16,-0.44,0.15,34.11.03.07
-0.22,-0.01,0.53,-0.22,-0.18,0.19,-0.87,-0.59,0.08,-0.2,-0.38,0.15,0.17,-0.38,0.34,-0.69,0.03,0.28,0.19,-0.49,0.08,0.04,1.02,0.1,-0.1,-0.21,-0.31,-0.08,42.16
-0.3,-0.6,0.01,-0.14,0.51,0.31,-0.24,-0.06,0.4,0.19,0.5,-0.14,0.13,0.71,0.73,-0.04,0.2,0.33,0.15,-0.03,0.124762,0.14,0.67,0.52,-0.142121,-0.34,0.34,0.05,42.16
