@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.43,-0.01,0.02,-0.31,-0.18,-0.01,-0.18,-0.28,0.01,0.22,-0.09,-0.43,-0.35,0.14,0.14,-0.41,-0.33,-0.2,-0.09,-0.29,0.152155,-0.37,0.29,0.12,-0.82,0.26,0.36,-0.41,12.01.01
-0.17,-0.225789,-0.04,0,0.11,-0.32,-0.05,0.61,0.54,0.31,-0.21,-0.99,-0.47,0.21,0.28,0.14,-0.22,0.06,-0.04,0.11,0.14,0.39,0.01,-0.01,-0.46,-0.11,0.05,0.34,16.03.03
0.37,-0.4,0.11,0.28,0.08,0.04,-0.32,-0.09,0.31,0.25,-0.48,-0.15,-0.58,0.02,0.61,0.26,0.15,-0.3,-0.06,0.03,0.3,0.01,0.102857,-0.48,0.22,-0.25,0.44,0.02,42.16
1.58,-1.03,-1.09,0.82,0.9,-1.12,-0.66,-0.84,1.24,1.03,1.65,0.52,-0.01,-0.4,0.29,0.69,0.12,0.49,-0.01,-0.01,0.1,-0.21,-0.11,-0.48,-1.19,-0.46,0.1,-0.13,10.01.05.01
1.73,-0.2,-0.06,-0.23,-0.38,0.04,0.18,-0.17,-0.15,0.07,0.24,0.62,0.69,-0.08,-0.68,1.03,0.4,0.11,-0.6,0.33,0.33,0.7,0.4,-0.47,0.11,0.3,0.26,0.15,43.01.03.09
0.16,-0.81,-0.26,0.55,-0.5,0.04,-0.24,0.15,0.2,0.55,-0.31,0.13,0.07,-0.1,0.22,0.96,-0.15,0.26,0.12,-0.19,-0.32,-0.11,-0.6,-0.28,0.21,-0.04,-0.16,0.1,01.04
-0.54,-0.18,0.1,-0.75,-0.16,0.16,0.09,0.48,0.14,0.15,0,0.98,0.23,0.08,-0.71,-0.45,0.13,0.53,0.29,0.06,-0.05,-0.08,0.28,0.22,-0.16,-0.09,0.19,0.08,43.01.03.05
-0.25,-0.34,0.52,0.64,-0.2,-0.64,-0.47,-0.22,-0.62,-0.62,0.05,0.01,0.58,-0.3,-0.08,-0.12,-0.29,-0.25,-0.08,0.6,-0.05,0.18,0.58,0.1,-0.67,-0.5,-0.43,0.18,20.09
0.15,-0.3,-0.29,-0.1,0.11,0.41,0.25,-0.06,-0.16,-0.25,-0.33,0.027194,0.16,-0.12,-0.43,-0.22,0.07,0.5,0.29,0.17,-0.13,0.21,0.0113043,-0.22,0.07,-0.03,0,-0.1,11.02.03.04
-0.81,0.43,0,0.02,-0.04,0.35,-0.34,-0.41,-0.16,0.14,0.06,-0.11,0,0.19,-0.21,-0.54,-0.18,-0.25,-0.04,-0.11,0.05,-0.34,0.35,0.21,-0.8,-0.06,0.13,-0.36,12.01.01
-0.14,-0.36,-0.11,0.18,0.21,-0.23,-0.01,0.31,0.5,0.52,0.23,-0.1,-0.37,-0.14,0,0.51,0.72,0.16,0.2,0.16,-0.14,-0.32,0.13,-0.384783,-0.04,-0.04,-0.06,0,10.01.05.01
1.61,-2.74,-0.94,-0.0427536,1.2,-0.11,-0.83,-1.86,0.83,1.77,1.66,0.69,-0.3,-0.86,-0.14,-0.36,-0.47,0.13,-0.67,-1.37,0.99,0.76,-0.010463,-0.68,-1.38,1.05,-0.43,0.01,43.01.03.05
-0.92,-0.03,-0.1,-0.21,-0.03,0.2,0.2,-0.37,-0.26,-0.11,-0.19,0.46,-0.14,0.12,-0.22,-0.54,-0.12,-0.63,-0.13,-0.4,-0.05,-0.34,0.22,0.23,-0.49,0.19,0.29,-0.24,12.01.01
0.5,-0.62,-0.18,-0.32,-0.26,0.64,0.07,0.21,0.35,-0.03,0.47,1.27,0.51,-0.74,-0.68,-0.31,-0.15,0.1,0.12,0.02,-0.28,0.09,0.0774797,0.11,0.64,-0.16,0.01,0,14.04
1.08,-0.79,0.1,0.17,-0.06,0.19,-0.13,0.15,0.08,0.1,-0.22,-0.1,-0.17,0.21,0.08,0.75,0.75,0.14,-0.05,-0.12,-0.05,-0.41,-0.64,-1.12,0.34,-0.12,-0.21,0.23,10.01.05.01
-0.09,-0.335,0.01,0.12,0.31,-0.01,-0.11,-0.48,0.08,0.08,-0.16,-0.02,-0.0816667,0.08,0.05,-0.19,-0.27,0.38,0.26,0.38,0.43,-0.36,0.1,-0.49,0.25,-0.19,-0.1,0.26,14.07.05
0.58,-0.306667,0.03,0.41,0.14,-0.13,-0.06,0.03,0.45,0.45,-0.12,0.1,-0.03,-0.14,-0.19,0.15,0.49,0.33,0.49,-0.06,-0.17,-0.06,-0.76,-0.59,0.3,0.08,0.38,0.19,01.06
-0.18,-0.29,-0.34,0.12,0.23,0.03,0.21,-0.16,-0.04,-0.23,0.27,0.82,0.11,-0.57,-0.48,0.87,0.36,-0.02,-0.34,0.61,0.57,0.24,-0.25,-0.53,-0.78,0.27,-0.2,0.11,20.03
-0.14,-0.25,0.32,0.4,0.05,-0.17,0.13,-0.31,-0.16,-0.33,-1.09,-0.19,-0.07,-0.49,-0.31,0.72,-0.15,-0.32,-0.05,0.67,0.09,-0.01,0.46,0.25,0.51,0.16,0.15,0.03,01.01
-0.54,0.58,0.03,-0.14,0.31,0.1,0.2,-0.26,0.21,-0.35,0.39,0.6,0.23,-0.01,-0.3,0.52,-0.39,-0.69,0.66,0.86,0.42,0.07,0.42,0.07,0.3,0.26,0.19,-0.02,99
0.58,-0.58,0.32,0.3,-0.07,-0.35,-0.19,0.04,0.78,0.07,0.23,0.04,0.51,-0.78,-0.32,1.37,0.37,-0.21,-0.62,-0.21,-0.23,-0.13,-0.03,0.04,0.49,0.18,0.01,0.19,20.01.03
0.91,-0.71,0.16,-0.09,-0.17,-0.34,-0.37,-0.09,-0.64,-0.49,0,0.33,0.49,-0.27,-0.22,1.05,0.24,0.12,0.22,0.14,-0.51,-0.36,0.08,-0.24,-0.02,-0.36,-0.2,0.5,01.05.02.07
-0.01,-0.34,0.18,0.01,0.1,0.29,0.06,0.49,0.47,0.44,-0.65,-1.08,-0.4,0.12,0.77,-0.2,-0.08,0.13,0.11,0.1,0.13,0.03,0.0111165,-0.22,0.63,0,-0.0376471,-0.36,16.01
-0.89,-0.34,0.29,-0.24,-0.09,-0.09,0.14,0.65,0.44,0.21,-0.56,0.19,-0.42,0.11,0.46,-0.01,-0.11,0.02,0.08,-0.02,-0.16,-0.26,0.01,0.01,1.08,0.13,-0.24,0.06,14.13.01.01
-0.62,-0.07,0.11,-0.6,0.01,-0.21,0.28,1.05,0.86,0.41,-0.84,-0.28,0.22,0.07,-0.31,-0.37,0.08,0.17,0.02,0.07,0.16,0.07,0.223313,-0.05,-1.04,-0.03,0.32,-0.09,12.01.01
-0.22,-0.29,-0.07,-0.31,-0.05,0.14,0.17,0.42,0.36,0.01,-0.01,0.28,-0.52,-0.15,0.12,0.3,0.03,-0.11,0.33,0.64,0.13,0.86,-0.57,-0.52,0.18,0.14,-0.2,0.39,11.04
0.16,-0.6,-0.1,-0.12,-0.24,-0.17,0.1,-0.43,-0.32,-0.29,0.17,0.21,0.04,0.04,0.26,0.99,-0.4,0.84,0.01,0.18,0.55,-0.1,0.18,-0.22,0.79,0.25,0.34,-0.14,11.02.03.04
0.01,0.16,-0.01,0.06,-0.21,0.41,-0.17,-0.22,-0.32,-0.23,0.17,-0.27,0.64,0.09,-0.25,-0.18,-0.19,-0.04,0.11,0.14,-0.1,0.05,0.13,0.02,0.3,-0.12,-0.5,0.3,14.07.11
-0.36,-0.29,0.31,-0.64,-0.04,0.4,0.08,0.97,0.86,0.53,-0.58,-0.63,-0.13,0.14,-0.21,-0.23,0.53,0.56,0.22,0,-0.36,0.23,-0.63,-0.08,-0.6,-0.24,0.3,0.15,01.04
0.21,-1.06,0.11,0.3,-0.15,0.02,-0.12,0.04,0.01,0.35,-0.15,0.54,0.1,-0.45,-0.38,0.81,-0.23,0.55,0.12,0.5,0.24,-0.01,0.18,-0.23,0.31,0.04,0.16,-0.03,20.09.18
-0.15,-0.25,0.38,0.11,0.01,-0.45,0.2,-0.96,-0.8,-1.03,0.32,0.61,0.48,-0.05,-0.01,0.37,0.1,0.07,-0.22,0.33,0.63,-0.21,1.08,-0.0833333,-0.42,0.01,-0.03,0.23,01.03.01
-0.86,-0.09,0.29,0.19,-0.07,0.08,-0.16,-0.31,-0.43,-0.29,-0.08,-0.02,-0.31,0.49,0.86,-0.06,-0.07,-0.03,-0.18,0.19,0.49,-0.015102,0.53,0.21,0.79,-0.3,-0.8,0.39,32.01
0.19,0.34,-0.14,-0.06,-0.11,0.33,-0.27,-0.63,-0.61,-0.22,0.34,-0.2,0.38,0.07,-0.1,-0.64,-0.31,0.05,0,0.21,0.36,0.07,0.22,-0.03,-0.08,-0.13,-0.34,-0.06,14.07.02.02
-0.1,-0.3,0.44,0.32,-0.24,-0.2,0.27,-0.58,-0.53,-0.32,0.01,-0.06,0.04,0.06,0.01,0.44,-0.08,0.33,0.35,0.29,0.08,0.08,-0.08,-0.25,0.5,-0.11,0.09,0.18,10.03.01
-0.12,-0.25,0.17,0.21,-0.27,0.07,-0.25,-0.55,-0.22,0.01,-0.05,0.04,0.04,-0.02,-0.22,0.06,-0.31,0.18,0,0.11,0.17,0.09,0.28,0.29,0.13,-0.22,-0.2,0.09,10.03.01
-0.43,-0.45,0.24,0.1,-0.08,0.12,-0.1,-0.1,0.08,0.48,-0.36,-0.41,0.0979545,0.22,-0.41,0.25,-0.27,0.46,0.1,0.16,0.26,-0.15,0.25,0.09,0.56,-0.06,-0.17,-0.06,01.06
0.24,-0.42,-0.13,-0.15,0.11,0.1,-0.09,-0.06,-0.03,-0.12,-0.19,-0.08,0.25,-0.21,-0.27,-0.05,0.01,0.18,-0.11,0.3,0.23,0.42,0.04,-0.11,-0.14,-0.2,0.07,0.25,11.02.03.04
-0.03,-0.09,-0.08,-0.23,-0.25,-0.08,-0.12,0.35,0.18,0.02,-0.4,-0.62,-0.28,0.3,0.27,0.31,0.19,0.27,0.06,-0.02,-0.18,0.14,-0.0242857,-0.14,0.09,0.07,0.04,-0.1,10.01.09.05
0.28,-0.25,-0.22,-0.17,0,-0.33,-0.04,-0.26,-0.1,0.08,0.52,0.3,0.23,-0.65,-1.18,-0.28,-0.45,0.24,0.2,0.19,0.07,0.08,0.21,0.05,0.34,-0.11,0.15,0.01,34.01.01.01
0.01,-0.2,-0.04,-0.37,0.07,-0.05,0.07,-0.4,-0.19,-0.15,0.34,0.62,0.21,-0.47,-0.52,-0.03,-0.77,0.17,0.18,0.34,-0.08,0.04,0.12,-0.01125,1.24,0.26,-0.28,0.16,20.01.01.01
-0.27,-0.76,-0.22,-0.38,0.08,0.26,-0.12,-0.0663878,0.43,0.43,0.01,0.114633,0.0252632,-0.22,-0.35,-0.03,0.37,0.41,0.25,-0.01,-0.19,-0.14,0.00718062,-0.28,1.49,-0.4,0.19,-0.33,01.04
0.06,0.28,0.02,-0.17,-0.27,0.46,0,-0.43,-0.22,0.27,0.3,0.03,-0.09,-0.26,-0.6,0.24,-1.03,0.86,0.82,0.17,-0.26,-0.01,-0.0157576,0.14,0.84,-0.03,0.44,-0.01,42.01
-0.43,-0.1,-0.21,-0.38,0.22,0.09,0.23,-0.15,-0.82,-0.14,-0.06,0.39,0.18,-0.17,-0.15,-0.13,-0.15,0.12,0.04,0.22,0.02,0.13,0.31,0.21,-0.04,0.18,-0.02,-0.02,11.02.03.04
0.25,-0.58,-0.44,0.5,0.46,-0.53,-0.55,0.39,1.24,1.14,0.13,-0.2,-0.77,-0.95,0.79,0.23,0.59,-0.34,-0.87,-0.13,1.23,1,0.0113043,-0.6,-0.66,0.05,0.24,0.07,11.02.03.04
-0.15,0.07,-0.1,-0.03,0.05,0.21,-0.01,0.15,0.16,0.13,-0.9,-0.07,-0.133469,0.3,0.51,-0.63,-0.47,0.05,-0.12,0.21,0.13,0.02,0.055,0.11,0.25,0.02,0.25,-0.07,16.03.03
0.61,-0.23,-0.52,-0.18,-0.41,0.05,-0.13,-0.41,-0.66,-0.45,0.18,0.57,0.57,-0.34,-0.61,-0.2,-0.31,0.73,0.31,0.05,-0.27,0.08,-0.06,0.16,-0.17,0.14,-0.1,0.03,02
-0.34,-0.45,0.01,0.15,-0.04,0.05,0.08,-0.58,0.29,0.11,-0.43,0.21,-0.39,-0.07,0.11,-0.33,-0.25,0.03,-0.04,0.67,0.38,0.39,0.16,-0.0428261,0.22,0.07,0.08,0.04,43.01.03.09
0.67,0.18,0.73,0.54,-0.01,-0.0457931,-0.07,-0.26,-0.01,-0.05,-0.26,-0.26,0.46,-0.35,0.25,-0.11,-0.94,-0.13,0.23,0.52,0.41,0.06,0.04,0.57,1.82,-0.01,-0.1,0.12,01.04
-0.12,-0.64,4,1.38,-0.49,-0.42,-0.44,-0.27,0.11,0.23,0.02,0.31,-0.0934375,-0.9,-0.24,0.81,-0.71,0.18,-0.06,0.57,-0.35,0.18,0.08,-0.06,0.25,-0.11,0.02,0.23,34.11.03.07
-0.38,0.45,0.15,-0.26,-0.19,0.55,-0.12,-0.28,-0.05,0.28,-0.31,-0.66,-0.43,0.16,0.2,-0.1,-0.28,-0.46,-0.54,-0.57,0.152155,-0.64,0.12,0.14,-0.69,0.06,0.12,-0.3,12.01.01
1.5,-0.92,-0.89,0.01,0.65,-0.0457931,-0.44,-0.74,0.72,1.08,0.52,0.26,0.08,-0.16,-0.35,-1.04,-0.28,0.05,-0.48,-0.88,0.81,0.41,0.00718062,-0.78,-0.51,-0.29,-0.12,-0.14,01.04
-0.03,-0.42,-1.53,0.55,0.46,0.07,0.47,1.87,1.59,-1.05,-0.68,-0.37,-0.4,-0.18,0.38,-0.89,0.77,0.05,-0.15,0.68,0.17,-0.15,0.00718062,-0.23,-0.73,-0.23,-0.21,0.44,01.04
-0.32,-0.43,0.1,-0.22,0,-0.255,0.1,0.46,0.12,0.21,-0.23,-0.45,1.12,-0.02,-0.19,-0.51,-0.07,0.1,0.12,0.01,-0.29,-0.15,0.29,0.16,-1.66,-0.16,0.33,-0.43,02
0.16,-0.3,-0.6,0.38,0.02,0.13,-0.38,-0.49,-0.06,0.45,0.36,0.43,0.33,-0.13,-0.44,-0.61,-0.42,0.3,-0.08,-0.33,-0.14,-0.06,-0.0157576,-0.37,-0.87,-0.27,-0.17,-0.08,42.01
0.3,-0.25,0.3,0.23,-0.01,0.09,-0.19,-0.1,0.22,0.26,-0.27,-0.07,-0.25,0.01,0.53,-0.38,-0.28,0.43,0.28,0.08,-0.09,-0.24,0.19,-0.18,0.23,-0.22,0.14,-0.15,14.10
-0.32,-0.12,0.14,0.14,-0.3,0.33,-0.26,0.08,-0.05,-0.12,-0.08,0.06,0.12,0.24,0.02,0.89,0.19,-0.05,-0.07,-0.03,-0.54,-0.35,0.0113043,-0.19,0.68,-0.04,-0.13,0.02,11.02.03.04
0.03,-0.09,-0.18,-0.12,-0.09,-0.04,-0.32,0.42,0.3,0.19,-0.49,-0.15,0.14,0.19,0.26,-0.21,-0.12,0.45,-0.1,0.12,-0.07,-0.27,0.06,-0.08,0.16,0.13,0.2,-0.18,16.03.03
0.26,0.21,0.01,-0.24,0.01,-0.29,0.07,-0.54,-0.92,-0.45,0.59,0.84,-0.01,-0.16,-0.37,-0.56,-1.1,0.13,-0.1,0.52,0.7,0.61,0.39,0.0720703,-0.21,-0.13,-0.38,0.42,16.01
1.04,0.03,0.45,0.58,0,-0.2,-0.38,-0.52,0.56,-0.34,0.34,-0.23,0.01,-0.57,-0.07,1.41,0.69,-0.02,-0.23,-0.49,-0.7,-0.56,-0.11,-0.68,0.39,-0.12,-0.16,0.17,20.09.18
0.6,0.1,-0.17,0.21,-0.36,0.28,-0.46,-0.84,-0.89,-1.56,0.48,0.78,0.84,0.18,-0.56,-0.81,-0.51,0.08,-0.09,0.26,0.41,0.32,0.0890476,0.12,-0.28,-0.2,-0.62,-0.07,20.09.13
-0.14,-0.56,0.5,0.36,-0.06,-0.36,0,-1.28,-0.81,-1.54,0.01,-0.59,-0.28,-0.13,2.31,-0.3,0.19,0.17,-0.6,-0.44,-0.24,-0.05,0.38,0.14,0.34,-0.36,0.02,0.02,16.01
0.06,-0.14,0.02,0.32,-0.17,0.05,-0.26,0.05,0,0.3,-0.44,0.02,-0.1,0.09,0.36,-0.14,-0.24,0.03,-0.04,0.58,0.3,0.49,0.0963636,0.27,0.35,-0.07,0.2,-0.11,14.10
0.55,-0.86,-0.48,0.22,0.29,-0.41,-0.37,-0.22,0.2,0.54,0.12,0.48,-0.37,-0.68,0.39,-0.22,-0.28,0.29,0.15,-0.02,0.54,0.35,-0.100732,-0.32,-0.67,0.14,-0.34,0.25,10.01.05.01
-0.49,-0.25,0.01,0.03,-0.08,-0.19,-0.47,-0.6,-0.36,-0.38,0.37,0.94,0.38,0.07,-0.64,-0.31,-0.09,-0.1,-0.09,0.03,0.17,0.2,0.02,-0.11,0.31,0.04,0.01,0.03,14.07.11
-0.2,-0.64,0.05,0.01,-0.55,-0.24,-0.31,-0.53,-0.91,-0.17,0.4,0.55,0.29,0.03,-0.13,-0.58,-1.66,2.09,0.7,-0.61,-0.29,0.17,0.314,-0.1,-0.48,0.61,-0.01,-0.16,01.01.06
-0.79,-0.6,-0.19,-0.5,-0.09,-0.25,0.57,-0.7,-0.77,-0.59,0.14,0.94,0.7,0.14,-0.51,-0.06,-0.13,0.09,-0.04,-0.03,-0.33,-0.2,0.0996154,-0.12,-0.46,0.49,0.1,0.29,32.07
-0.56,0.1,0.19,0,0.06,-0.36,-0.45,-0.52,-0.27,0.09,-0.2,-0.34,0.02,0.12,-0.12,-1.6,-0.59,-0.27,-0.35,0.25,0.17,-0.0472727,0.2,0.52,-1.44,0,0.45,-0.05,01.01
-0.67,-1.09,0.16,0.11,-0.1,0.13,-0.08,0.17,0.1,0.11,-0.87,-0.3,-0.16,0.33,0.37,-0.17,0.06,-0.15,-0.17,0.26,-0.08,-0.24,0.17,0.11,-0.05,-0.29,-0.16,0.41,11.02.03.04
0.4,-0.34875,-0.15,0.16,0.06,0.46,-0.01,-0.55,-0.26,0.09,-0.46,-0.2,0.1,-0.08,0.12,-0.3,-0.81,0.08,-0.16,-0.3,0.01,0.32,0.26,0,0.62,-0.12,-0.31,0.23,10.03.02
0.53,0.23,0.13,0.63,-0.15,0.01,-0.07,-0.46,-0.16,0.1,-0.13,0.22,0.02,-0.31,-0.05,-0.26,-0.4,-0.07,-0.14,-0.03,0.18,-0.1,0.0564,-0.09,0.7,0.06,0.06,-0.12,11.04.03.01
0.15,-0.12,-0.42,-0.21,-0.05,0.2,-0.11,-0.5,-0.57,-0.02,0.83,0.75,0.0156522,-0.31,-0.78,-1.21,-0.4,0.58,0.47,0.23,0.19,0.39,0.3,0.134483,-0.28,-0.6,-0.09,-0.13,20.09.07.03
0.12,-0.27,-0.05,-0.15,-0.1,-0.09,-0.23,0.35,-0.01,0.12,-0.94,0.04,0.48,-0.01,-0.06,-0.38,-0.56,0,0.14,0.23,0.14,0.18,0.11,0.14,0.05,0.19,0.25,-0.13,11.02.03.04
0.46,-0.6,-0.12,-0.09,-0.19,-0.33,0.06,-0.22,0.13,0,-0.54,0.43,0.15,0.07,0.13,0.66,-0.17,-0.46,0.03,0.83,0.51,0.4,-0.34,0.69,0.38,0.28,0.46,0.09,16.01
-0.15,-0.56,-0.08,-0.04,-0.01,0.02,-0.25,-0.69,-1.29,-1.02,-0.34,0,0.19,0.87,1.07,0.12,-0.24,-0.1,-0.09,-0.07,0.15,0.0558633,-0.08,0.08,-0.53,-0.55,-0.37,0.29,01.04
-0.17,-0.12,0.04,-0.07,-0.16,-0.12,-0.19,-0.03,-0.03,-0.19,-0.55,-0.21,0.44,0.41,0.41,0.5,-0.18,0.11,-0.03,0,-0.18,-0.02,-0.385,-0.15,0.32,-0.34,0.66,0.1,10
0.78,0.2,-0.44,-0.18,-0.2,0.5,-0.49,-1.87,-2.2,-1.31,-0.35,-0.01,0.06,0.63,0.74,-0.42,-1.04,-0.28,-0.75,0.23,0.35,-0.0194444,0.59,1.03,-1.06,-0.09,0.09,-0.1,20.01.15
0.31,-0.43,0.29,-0.06,-0.01,0.07,-0.19,0.61,0.45,0.45,-0.33,-0.43,-0.33,-0.06,0.35,0.13,0.13,-0.12,-0.21,0.06,-0.06,0.01,0.23,-0.01375,0.52,-0.1,-0.3,-0.05,16.03.01
0.46,-0.29,-0.61,0.17,0.18,-0.07,0.17,-0.63,-0.53,-0.12,0.79,0.68,0.18,-0.52,-0.75,-0.03,-0.9,0,-0.15,0.17,0.3,0.24,0.00718062,-0.02,0.82,-0.1,0.12,0.14,01.04
0.59,-0.03,-0.71,-0.05,-0.01,-0.25,0.07,-0.09,-0.25,0.01,0.08,0.09,-0.07,-0.05,0.25,-0.31,-0.46,0.04,0.02,-0.17,0.04,0.22,0.34,-0.21,-0.22,0.35,0.13,-0.02,11.02.03.04
-0.84,0.01,0.05,-0.76,0.17,-0.08,0.16,-0.62,-0.71,-0.66,0.6,0.76,-1.44,0.09,-0.24,-0.57,0.04,0.08,0.05,-0.02,0.0163235,-0.34,0.12,-0.11,-0.99,1.29,0.34,-0.23,16.03.01
-0.0158364,-0.3,0.2,0.59,0.11,-0.01,-0.12,-0.46,-0.2,-0.29,-0.200866,-0.0293117,-0.053125,0.00596899,0.158598,-0.03,-0.26,-0.01,-0.18,0.02,0.03,0.02,0.0111165,-0.03,0.35,-0.25,-0.25,0.1,16.01
0.77,-0.17,-0.18,-0.21,-0.37,0.4,-0.03,0.13,0.1,-0.17,-0.19,0.46,0.52,-0.53,-0.27,-0.37,-0.56,0.5,0.28,-0.17,-0.27,0.0768841,0.39,-0.1,-0.51,-0.47,-0.49,-0.14,43.01.03.05
0,-0.38,0.02,-0.41,-0.11,0.19,-0.06,-0.27,-0.45,-0.56,0.42,0.42,0.1,-0.35,-0.37,-0.3,-0.68,0.04,0.04,-0.26,0.162439,-0.22,0.23,0.24,0.85,0.39,0.1,-0.1,34.11.03.07
0.53,-0.18,0.17,0,0.11,0.02,0.1,-0.65,-0.21,-0.43,-0.12,0.06,-0.4,-0.21,0.26,0.1,-0.52,0.16,-0.11,0.1,-0.07,-0.08,0.07,-0.25,0.9,-0.37,-0.39,-0.07,10.03.01
-0.1,0.07,0.01,0.34,-0.19,0.28,0.01,-0.47,-0.12,0.12,0.4,0.027194,-0.0210703,-0.0570868,-0.87,1.57,0.58,-0.32,0.05,0.21,-0.11,-0.17,-0.38,-0.23,0.69,-0.11,0.48,0.07,11.02.03.04
0.44,-0.25,0.07,-0.11,-0.15,0.02,0.18,-0.09,-0.19,-0.05,-0.0705,0.200476,0.0527778,0.1,-0.8,0.76,-0.17,-0.66,-0.42,-0.12,-0.07,-0.42,-0.12,-0.03,-1.05,-0.35,-0.59,-0.3,01.05.25
-0.3,-0.43,0.39,0.56,-0.05,-0.14,-0.23,0,-0.12,0.16,0,0.09,-0.14,-0.46,-0.06,1.15,0.06,-0.27,-0.32,-0.36,0.1,-0.09,0.0355556,-0.09,1.26,-0.16,0.18,0.13,01.05.02.07
0.2,0,0.17,0.18,-0.09,0.1,-0.14,-0.15,-0.29,-0.16,-0.11,-0.29,-0.39,0.2,0.39,0.37,-0.29,-0.13,-0.04,0.25,0.12,0.16,-0.14,0.22,-0.19,-0.06,-0.28,0.25,14.07.05
-0.15,0,0.08,0.2,-0.21,0.05,-0.09,0.2,0.34,0.3,-0.21,0.027194,0.38,0.06,-0.72,1.35,1.16,0.5,-0.47,0.0473057,-3.86,0.23,0.46,-0.47,-0.29,-0.19,-0.01,-0.04,11.02.03.04
-0.4,-0.6,-0.09,0.16,-0.12,0.16,-0.05,0.25,0.21,-0.08,0.24,0.027194,-0.0210703,-0.36,-0.54,0.62,0,-0.52,-0.4,0.18,0.49,0.47,0.22,0.0122946,-0.21,-0.18,-0.43,0.08,11.02.03.04
-0.6,0.72,0.14,-0.26,-0.17,0.37,0.03,-0.18,0.17,0.19,-0.25,0.49,-0.256995,-0.38,0.0700505,-0.46,-0.6,-0.51,-0.33,-0.45,0.152155,-0.35,-0.21,0.38,-0.85,-0.08,-0.16,-0.05,12.01.01
-0.36,-0.51,0.13,-0.34,-0.13,0.37,0.07,0,-0.02,0.11,-0.59,2,0.246818,-0.35,-0.14,-0.04,0.11,0.16,0.26,0.02,-0.24,-0.13,0.00578947,-0.24,-0.94,-0.43,-0.34,-0.04,20.03
0.01,-0.1,-0.01,0.25,-0.15,0.4,-0.19,-0.46,-0.62,-0.44,0.26,-0.39,0.1,0.1,-0.3,0.03,-0.74,-0.22,-0.22,0.08,0.22,0.25,0.0111165,0.31,0.89,-0.05,-0.42,0.24,16.01
-0.25,-0.45,-0.05,0.07,0.07,-0.21,-0.18,0.47,0.47,0.53,-0.6,-0.95,-0.04,0.25,-0.04,0.54,0.19,0.37,-0.09,0.63,0.03,0.65,-0.35,0.11,-0.22,0.22,0.3,0.18,14.07.02.02
-0.01,-0.47,0.17,-0.45,0.32,-0.07,0.29,0.86,0.7,0.53,-0.47,-0.77,-1.19,0.37,-0.14,0.47,0.7,0.63,0.79,0.93,-2.27,0.0202516,0.09,0.28,-1.05,0.37,0.07,0.1,14.04
0.33,-0.45,-0.13,-0.21,-0.08,-0.25,-0.19,0.22,0.13,0.19,-0.22,-0.06,0.58,-0.17,-0.06,0.4,-0.06,0.2,0.29,-0.18,-0.22,0.23,0.25,0.0720703,0,0.09,0.13,-0.05,16.01
0.52,-0.4,-0.15,-0.18,0,-0.08,0.01,-0.14,-0.05,-0.16,0.01,0.08,-0.7,0.11,-0.12,-0.23,-0.2,0.63,0.41,0.02,-0.11,-0.06,0.0113043,-0.4,-0.37,-0.18,0.14,0.16,11.02.03.04
1.56,-0.09,-0.37,-0.33,-0.06,0.3,-0.41,-0.48,-0.17,-0.05,0.09,0.28,0.04,-0.26,0.14,-0.99,-0.26,-0.29,-0.54,-0.07,0.35,0.0869536,0.2,0.19,-1.35,-0.5,-0.13,-0.01,01.05
