@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.11,-0.42,0.21,0.13,-0.09,-1.01,-0.18,0.08,-0.12,0.51,0,-0.07,0.03,-0.12,-0.131522,-0.31,-0.09,-0.06,0.03,0.15,0.16,-0.05,-0.0157576,0.2,0.28,-0.14,-0.24,0,42.01
0.16,0.24,0.15,-0.06,-0.22,0.34,-0.08,-0.44,-0.46,-0.14,-2.04,-0.41,0.22,0.52,0.35,-0.53,-0.26,-0.23,0.02,-0.15,0.0265152,-0.03,0.23,0.3,0.32,-0.01,-0.26,-0.28,14.10
-0.12,-0.2,0.28,-0.14,0.02,0.17,0.03,0.21,0.21,0.11,-0.5,0.28,0.37,-0.2,-0.1,-0.23,0.54,0.15,0.08,0.17,-0.05,-0.09,-0.59,0.24,-0.08,-0.1,0.48,-0.17,11.02.03.04
-0.22,-0.241054,2.41,-0.46,0.24,0.11,0.58,-0.58,-0.74,-1.08,-0.36,-0.67,-0.38,-0.01,1.33,0.05,0.96,-0.25,-0.56,-0.21,-0.02,0.2,-0.25,0.1,-0.29,0.16,0.19,-0.07,11.02.03.04
-0.27,0.3,0.33,0.52,-0.4,0.02,-0.38,-0.13,-0.34,0,-0.45,-0.9,-0.21,0.31,0.38,0.35,-0.24,-0.54,-0.19,0.08,0.4,0.24,0.13,0.32,1.58,-0.04,-0.17,0.25,01.05
-0.51,-0.01,-0.1,-0.03,0,-0.16,-0.08,0.46,0.45,0.45,-0.41,-0.46,-0.48,0.23,0.36,-0.15,-0.09,0.13,0.25,0.02,-0.21,-0.08,0.0113043,0.01,0.38,0.14,0.2,-0.22,11.02.03.04
0.51,-0.54,-0.22,-0.16,-0.28,0.22,-0.37,0.24,0.05,0.27,-0.07,-0.89,0.08,0.17,-0.15,-0.51,0.27,0.12,-0.14,0.1,-0.04,-0.2,-0.25,0.24,-0.13,-0.31,-0.38,-0.09,14.04
-0.38,-0.225789,0.75,-0.2,0.04,-0.09,-0.13,0.69,-0.4,0.13,-0.15,0.07,0.39,0.07,-1.67,-0.05,0.26,0.07,0.02,-0.13,-0.13,-0.36,0.2,-0.04,0.15,0.14,0.19,-0.19,16.03.03
-0.97,0.28,-0.43,-0.09,-1.39,1.08,-0.13,-1.58,-2.34,-1.49,-0.22,0.75,1.34,1.09,-0.83,-0.28,-0.54,-0.12,0.22,-0.22,0.120625,-0.16,0.02,0.51,-0.3,-0.35,-0.72,0.11,42.16
0.31,-0.17,0.3,0.16,-0.09,0.41,-0.08,0.01,-0.15,0.22,-0.73,-0.19,-0.12,0.06,0.0275776,-0.63,-0.27,0.17,0.26,-0.04,0.04,-0.19,0,0.04,0.55,0.01,-0.03,-0.18,14.04
0.29,-0.34,-0.15,-0.36,0.03,0.25,0.04,0.28,0.19,0.19,-0.21,-0.27,-0.02,-0.1,-0.36,-0.24,0.46,-0.12,-0.21,0.04,-0.02,0.07,0.0113043,0.13,-0.25,-0.27,0.08,-0.14,11.02.03.04
-0.22,-0.17,0.05,0.06,-0.05,0.0716667,0,0.75,0.37,0.1,-0.56,-0.14,0.14,0.2,0.18,-0.55,0.3,0.35,0.18,0.29,-0.16,-0.25,0.0251852,-0.06,-0.33,0.09,0.54,-0.19,01.02
-0.71,-0.208194,-0.0311765,0.170392,-0.0541558,-0.0766667,-0.121854,-0.1,0.28,-0.17,0.03,0.08,-0.52,-0.09,-0.16,-0.14,-0.04,-0.02,0.24,-0.05,0.01,-0.18,-0.000535714,-0.08,-0.0063871,-0.0776821,0.00806452,0.112194,01.05
0.14,-0.215,-0.16,0.02,0.4,-0.07,-0.08,0.46,0.44,0.28,-0.16,0.09,0.06,-0.18,-0.35,-0.04,-0.06,-0.05,0.23,0.2,0.1,0.24,0.0333333,0.04,-0.67,0.21,0.14,0.1,01.01
-0.67,0.03,-0.05,-0.4,-0.13,0.13,0.04,-0.54,-0.52,-0.41,0.12,0.63,0.44,-0.02,-0.66,-0.18,-0.24,-0.4,-0.01,-0.23,-0.11,-0.23,-0.19,0.35,-1.04,-0.27,-0.22,-0.06,01.03.04
1.08,-0.81,-0.0318705,0.04,0.04,0.04,-0.22,-0.27,0.65,0.94,0.13,0.24,-0.19,-0.33,-0.01,-0.45,-0.1,0.27,0.17,-0.37,0.17,0.04,-0.24,-0.67,-0.96,-0.11,-0.15,-0.2,43.01.03.05
-0.89,-0.03,0.3,0.48,0.05,-0.14,-0.4,0.42,-0.06,-0.52,-0.4,-0.88,-0.0385714,0.47,1.15,0.32,0.32,-0.85,-0.36,0.11,0.32,0.09,0.0583333,0.25,0.22,-0.21,-0.4,0.33,01.07.01
-0.06,-0.241054,-0.0702857,-0.0818783,-0.013812,0.03992,0.0271883,0.02,0.05,0,-0.25,-0.33,0.07,-0.29,-0.14,-1.12,0.28,0.11,0.23,0.11,0.12,0.12,0.34,0.07,0.0701562,-0.0738482,-0.00477807,-0.0163731,11.02.03.04
0.24,-0.67,-0.12,-0.19,-0.15,0.02,0.09,-0.17,-0.23,0.26,-0.59,0.65,0.43,0.32,-0.19,-0.48,-0.93,0.59,0.41,0.08,0.34,0.3,0.51,-0.25,-0.05,-0.33,-0.44,0.15,43.01.03.05
0.21,-0.29,0.15,0.14,0.12,-0.27,0.12,0.36,0.11,0.2,-0.2,-0.13,-0.05,-0.03,0.09,0.5,0.32,0.08,0.1,0.1,-0.14,-0.04,0.52,0.22,-0.37,0.61,-0.06,0.17,10.01.09.05
0.0156122,-0.202979,-0.0284694,-0.0192857,0.0681443,-0.0194845,-0.0182979,-0.23,0.04,0.07,0.18,0.91,-0.0537778,-0.53,-0.9,-0.18,1.53,0.2,0.05,-0.11,0.12,0.35,-0.55,-0.18,-0.121327,-0.130722,0.0115152,0.0567677,10.03.01
-0.15,-0.42,-0.26,-0.55,0.24,0.21,0.04,-0.24,0.26,0.24,-0.16,-0.44,0.15,0.11,-0.18,-0.2,0.09,0.32,0.14,-0.13,0.05,0.07,0.0774797,0.07,0.12,0.11,-0.09,0.12,14.04
0.42,-0.23,0,-0.11,-0.05,0.12,0.31,-0.02,0.14,0.11,0.14,0.75,0.5,-0.32,0.09,0.15,-0.26,0.01,0.37,0.18,0.26,0.19,0.00718062,0.26,0.51,0.02,-0.05,0.07,01.04
-0.3,-0.2,2.17,-0.84,-0.52,0.26,-0.14,-0.66,-0.45,0.52,-0.11,0.36,0.16,0.36,-0.14,-1.28,-0.55,0.5,0.27,0.35,0.16,0.74,-0.197647,0.7,-0.72,-0.69,-0.24,-0.1,10.03.02
-0.62,-0.03,-0.16,-0.23,-0.25,0.23,-0.13,-0.72,-0.98,-0.95,0.29,0.58,0.54,0.05,-0.46,-0.36,-0.58,-0.32,-0.06,-0.36,0.069,-0.41,-0.02,0.45,-0.98,0.17,0.2,0,01.06.06.11
0.24,-0.29,0.1,-0.2,0.09,-0.22,0.15,-0.138085,-0.20125,0.01,0.0329787,0.257391,0.0979545,-0.0122917,-0.07,-0.36,0.16,-0.09,0.07,0.24,0.03,0.28,-0.39,0.33,-0.45,-0.13,0.24,0.16,01.06
-0.86,-0.15,0.28,-0.1,-0.05,0.18,-0.11,-0.108889,-0.0966667,-0.0477778,-0.24,0.0457143,0.248571,-0.16,-0.241111,-0.45,-0.01,-0.33,-0.02,-0.13,0.0622222,-0.21,-0.29,0.29,-0.96,-0.36,0.09,0.04,01.03.01
-0.62,0.15,0.39,0.06,-0.28,0.06,-0.19,0.234706,0.265882,0.185882,-0.297222,-0.24,-0.253333,0.0627778,-0.00833333,-0.77,-0.14,-0.59,-0.1,-0.04,0.1,-0.124118,0.23,0.21,-0.05,0.09,0.07,-0.42,12.04.01
-0.14,-0.241054,0.02,-0.29,0.29,0.19,-0.07,-0.6,0.37,0.17,0.22,0.21,-0.37,-0.06,-0.02,0.17,0.28,0.22,0.13,-0.26,0.19,-0.19,0.0113043,0.73,0.19,0.09,-0.13,0.02,11.02.03.04
0.5,-0.09,0.31,0.48,-0.24,0.09,-0.57,-1,-0.73,-0.4,0.14,0.09,0.45,0.08,-0.06,-0.53,-0.82,-0.47,0.04,0.43,0.22,0.54,0.145294,-0.27,0.51,-0.06,-0.47,0.08,01.06
0.36,-0.45,0.08,0.32,-0.09,-0.11,-0.11,0.21,-0.24,0.02,-0.18,0.05,-0.48,0.17,0.28,0.38,-0.28,0.32,0.5,0.29,-0.16,0.35,-0.02,0.0488514,0.9,-0.15,0.39,-0.04,01.05
0.4,-0.03,0.06,-0.18,0.19,-0.27,-0.13,0.04,0.12,-0.03,0.2,0.46,0.19,-1.45,0.48,0.01,-0.11,0.15,0.15,0.12,-0.13,0.17,-0.02,0.12,-0.06,-0.56,0.02,0.2,11.04.03.01
-0.14,-0.34,0.16,0.21,-0.01,-0.16,-0.15,0.29,0.44,-0.03,-0.33,-0.14,-0.17,0.09,0.09,0.36,-0.09,-0.04,0.12,0.27,0.09,0.24,-0.02,-0.0283333,-0.11,-0.43,-0.07,0.1,14.07.05
-0.54,0.08,0.23,0.1,-0.26,0.33,-0.15,-0.53,-0.5,-0.01,-0.19,0.3,0.07,0.39,0,-0.13,-0.21,-0.13,-0.19,0.24,0.01,0.24,0.33,0.23,-0.08,-0.41,-0.37,0.35,20.09.04
-0.12,-0.06,0.19,0.06,-0.02,-0.15,-0.3,0.18,-0.04,-0.13,-0.01,0.11,0.49,-0.11,0.36,0.34,-0.02,-0.4,-0.17,-0.07,0.38,0.19,0.145294,0.34,0.53,0.24,-0.02,0.11,01.06
0.26,-0.74,0.08,-0.18,0.08,-0.06,0.13,-0.41,0.01,-0.01,-0.45,-0.06,-0.29,0.01,0.29,-0.57,-0.44,-0.02,0.25,0.07,0.31,-0.01,0.0774797,0.54,0.04,-0.22,0.41,-0.03,14.04
-0.1,-0.32,0.15,-1.05,0.21,-0.05,0.31,0.88,1.25,0.68,-0.48,0.05,-0.34,-0.23,-0.28,-0.73,0.02,-0.26,0.15,0.36,-0.32,0.24,0.11,-0.41,-1.02,-0.11,0.69,-0.05,11.04.01
0.79,-0.49,-0.15,0.91,0,-0.12,-0.21,-1.07,-0.59,-0.88,-0.63,0.99,0.81,1.15,1.25,-0.15,-0.15,-0.43,-0.5,-0.21,-0.04,0.1,-0.04,0.03,1.46,-0.46,-0.08,0.14,16.01
0.43,-0.76,-0.07,-0.11,0.14,0.03992,0.14,0.42,0.43,0.1,-0.29,1.85,-0.48,-0.3,-0.02,0.08,0.15,-0.08,-0.14,-0.07,0.08,-0.16,-0.06,0.37,0.3,0,0.05,0.17,11.02.03.04
0.04,-0.34,0.11,0.19,-0.11,0.14,-0.17,-0.54,-0.04,-0.01,-0.24,0.77,0.3,-0.3,0.06,0.07,0.31,0.07,-0.07,0,0.36,0.65,0.07,-0.39,-1.03,-0.51,-0.24,0.25,01.05
-0.34,-0.14,0.09,-0.21,-0.08,-0.05,-0.01,-0.47,-0.77,-0.57,0.01,0.16,-0.08,0.26,0.18,-0.2,0.02,-0.28,-0.05,-0.03,0.15,-0.05,-0.01,0.34,-0.15,-0.37,-0.37,0.21,14.04
-0.54,-0.45,-0.25,-0.03,0.26,-0.05,-0.07,-0.32,-0.57,-0.7,0.56,0.82,0.28,-0.72,-0.52,-0.33,-0.41,-0.24,-0.07,0.18,0.3,0.25,0.31,0.56,0.6,0.12,-0.15,0.05,01.04
0.28,-0.03,0.2,0.16,0.34,-0.12,-0.21,-0.04,0.3,0.11,0.34,0.22,0.26,-0.179535,-1.19,1.41,0.58,-0.82,-0.27,0.22,-0.59,0.52,0.04,-0.0428261,0.15,0.02,-0.17,0.51,43.01.03.09
-0.25,-0.241054,0.12,0.03,0.02,-0.06,-0.09,0.00308357,0.0985319,0.0991365,-0.0980737,0.027194,-0.0210703,-0.0570868,-0.0200545,0.36,0.83,-0.17,0.16,0.23,-0.0591351,0.08,0.08,0.0122946,0,0,-0.11,0.18,11.02.03.04
-0.22,-0.163514,0.1,-0.02,0.38,0,-0.25,0.04,0.19,-0.25,-0.04,0.62,-0.32,-0.42,-0.4,0.21,-0.31,0.26,0.14,0.29,0.1,0.24,0.21,-0.27,1.05,0.09,0.09,0.1,16.01
0.43,-0.32,-0.04,0.05,0.08,0.05,0.32,-0.31,-0.13,0.24,0.03,0.01,0.0527778,0.1,0.15,-0.07,-0.3,-0.01,-0.43,0.1,-0.19,0.32,0.28,0.23,-0.18,-0.43,-0.17,0.2,01.05.25
0,0.1,-0.11,0.23,-0.19,0.1,0.23,-0.181158,-0.105625,-0.0440415,-0.151526,-0.145815,-0.256995,0.106804,-0.34,-0.5,-0.62,-0.27,-0.18,0.31,0.29,0.24,0.223313,0.23,0.3,-0.19,-0.29,0.01,12.01.01
0.36,0.12,-0.21,0.21,0.08,0.01,-0.03,0.00308357,0.0985319,0.0991365,-0.0980737,0.027194,-0.0210703,-0.0570868,-0.34,-0.41,-0.09,0.06,0.11,0.56,0.42,0.38,0.23,0.5,0.9,-0.34,-0.04,-0.14,11.02.03.04
0.1,-0.74,0.36,-0.23,0.06,-0.05,0.01,-0.09,-0.31,-0.31,-0.14,0.12,0.47,-0.12,-0.23,0.12,0.03,0.38,0.37,0.14,-0.53,-0.01,0.07,-0.04,-0.74,-0.1,0.04,0.16,20.01
-0.2,-0.32,-0.03,-0.23,-0.14,0.16,-0.13,-0.386735,-0.163019,-0.2828,0.0903922,0.256939,0.315102,-0.143725,-0.34,-0.12,-0.12,0.01,0.05,0.22,-0.23,0.38,0.02,-0.1,-0.54,-0.19,-0.1,-0.1,20.09.18
-0.14,-0.76,-0.25,-0.42,0.09,0.06,0.09,-0.49,-0.3,-0.05,-0.26,0.26,-0.36,0.13,0.45,0.61,-0.76,0.26,-1.07,0.39,0.76,0.59,0.63,0.79,-0.22,0.15,-0.15,0.08,42.01
0.93,-0.2,0.03,0.15,0.09,0,0.55,0,-0.01,-0.23,-0.16,0.03,-0.4,0.22,0.44,0.34,0.24,-0.29,-0.33,-0.18,0.39,0.09,-0.1,0.08,-0.14,-0.32,0.08,0,12.10
0.11,-0.06,0.1,-0.13,-0.29,0.31,0.04,-0.52,-0.4,-0.16,0.26,0.3,0.03,0.19,-0.31,-0.43,0.18,-0.59,-0.33,-0.38,0.24,-0.29,0.16,0.95,-0.86,0.05,0.01,-0.04,12.01.01
-0.03,-0.18,0.11,0.29,-0.21,0.18,0.19,0.28,0.21,0.06,-0.63,-0.94,0.33,0.09,0.04,0.37,0.51,-0.09,0.6,0.45,-0.07,0.14,-0.18,-0.21,0.76,-0.14,-0.4,0.02,11.02.03.04
0.21,-0.197709,0.07,-0.21,-0.02,0.04,-0.1,0.96,0.9,0.5,-0.8,-0.46,-0.03,-0.04,-0.01,-0.76,0.46,-0.06,0.41,0.33,-0.46,0.25,0.23,0.0676312,-0.61,0.17,0.45,-0.1,02
-0.43,-0.14,0.28,-0.06,-0.21,0.12,0.1,-0.71,0.02,0.15,-0.57,-0.06,-0.15,0.04,0.22,-0.17,0.15,-0.25,0.02,-0.31,0.39,-0.22,0.32,0.57,-0.09,0.32,0.62,-0.73,12.01.01
0.04,-0.25,0.02,-0.03,0.13,-0.21,0.25,0.2,0.38,0.15,-0.14,-0.22,-0.19,-0.17,-0.25,-0.25,0.59,0.03,0.33,0.21,-0.42,-0.01,0.0470833,-0.08,-0.38,-0.06,-0.05,-0.14,20.09.18
0.67,-0.64,-0.01,0.24,-0.2,0.16,-0.43,-0.26,-0.16,-0.03,0.64,0.71,0.04,-0.21,-0.12,0.41,0.01,-0.77,-0.29,0.1,0.13,0.09,0.02,-0.03,-0.46,-0.18,-0.4,0.06,14.13
-0.12,-0.23,0.28,0.46,0.1,-0.17,0.2,0.22,-0.21,0.19,-0.25,-0.13,-0.32,0.04,0.4,-0.33,-0.34,0,0.15,0.08,0.44,0.15,0.03,0.17,0.84,0.05,0.04,0,01.04
0.2,-0.6,0.11,-0.54,0.36,0.01,0.28,-0.4,0.42,-0.4,-0.15,0.78,-0.34,0.106757,0.0192308,-0.43,0.1,0.17,0.26,0.27,-0.34,0.17,-0.12,-0.07,-1.01,-0.68,0.11,0.22,11.04.01
-0.04,-0.54,-0.13,-0.25,0.11,-0.36,-0.07,0.245,0.61,-0.46,0.27,0.48,0,-0.32,-0.44,-0.11,-0.36,0.17,0.12,0.11,0.22,0.1,-0.0933333,-0.12,0.09,-0.26,-0.07,0,01
0.15,0.21,-0.02,0.12,-0.28,0.06,-0.45,-0.11,-0.16,-0.05,0.27,0.29,0.38,0.03,-0.2,-0.61,-0.26,-0.2,0.08,-0.28,-0.28,0.07,0.06,-0.22,0.37,-0.01,0.42,-0.25,14.07.02.02
0.04,-0.54,0.07,0.06,0.04,0.03,-0.16,-0.47,-0.38,-0.1,-0.14,0.62,0.47,-0.08,-0.15,0.24,-0.31,-0.05,-0.06,-0.23,0.39,-0.05,0.38,0,0.44,0.03,-0.01,-0.05,01.05.25
0.2,-0.47,0.03,0.48,-0.22,0.14,-0.28,-0.15,-0.28,0.22,-0.18,0.4,0.33,-0.5,-0.47,0.05,-0.09,-0.21,0.08,0.24,0.15,0.36,-0.010463,-0.62,0.29,0.04,0.24,-0.01,43.01.03.05
-0.6,0.14,0.16,-0.14,-0.16,-0.8,0.29,0.58,0.59,0.5,-0.64,-0.24,-0.57,-0.18,0.51,-0.51,-0.31,-0.16,-0.1,0.05,0.0163235,-0.11,0.22,-0.07,-0.1,-0.15,0.02,-0.42,16.03.01
0.46,-0.45,-0.15,-0.02,-0.05,-0.02,0.06,-0.61,-0.46,0.18,0.14,0.41,-1.18,-0.05,-0.42,-1.3,-0.49,0.17,0.07,0.14,0.38,0.13,0.1,0.64,-0.17,0.11,-0.12,-0.17,20.09.04
-0.47,0.93,0.22,0.46,0.15,0.08,-0.07,0.14,-0.12,-0.33,-0.56,0.15,-0.32,0.36,0.94,0.13,-0.1,-0.32,-0.27,-0.27,-0.1,-0.2,-0.02,0.33,0.3,0,-0.34,0.67,11.02.03.01
0.75,-0.163514,-0.04,0.15,-0.06,0.09,0.04,0.3,0.03,-0.21,-0.21,0,0.35,0.06,-0.16,0.16,0.01,-0.13,0.02,0.08,0.32,-0.01,0.19,0.0720703,0.67,0.08,0.25,-0.19,16.01
-0.25,-0.36,-0.01,0.14,-0.1,0.16,0.53,-0.21,0.07,0.36,-0.46,0.2,-0.58,0.23,0.16,0.18,-0.04,-0.17,-0.08,-0.06,0.15,0.05,0.28,0.21,0.34,-0.02,-0.16,0.15,01.07.01
-0.23,-0.06,0.11,0.13,-0.04,0.03,0.08,0.06,-0.09,0.64,-0.5,-0.34,-0.09,0.72,0.34,-0.2,-0.53,-0.24,-0.37,-0.13,0.02,-0.00944444,-0.02,0.21,0.15,-0.49,-0.32,0.13,14.10
0.55,-0.18,-0.04,0.23,-0.26,0.17,-0.07,0.46,-0.02,-0.21,0,0.2,0.42,-0.28,-0.45,0.41,0.6,0.05,-0.11,-0.25,0.05,-0.23,0.0111165,0,-0.16,-0.16,0.35,0.04,16.01
0.45,-0.22,-0.07,-0.09,-0.11,0.08,-0.11,-0.15,-0.39,-0.3,-0.44,-0.22,0,0.13,0.33,0.47,-0.52,-0.41,-0.52,-0.06,0.55,0.26,0.102857,0.01,-0.56,-0.22,-0.18,0.35,42.16
0.37,-0.2,0.19,-0.42,-0.13,0.27,0.21,-0.57,-0.23,-0.73,-0.08,-0.01,0.09,-0.09,0.99,-0.42,0.21,0.4,0.2,-0.25,-0.12,-0.16,-0.33,-0.21,0.86,-0.07,-0.28,-0.15,01.05
0.2,-0.51,0.03,0.19,-0.04,0.19,-0.43,-0.23,0.13,-0.28,-0.151526,0.8,-0.256995,-0.08,-0.12,0.14,0.53,-0.32,-0.23,-0.55,0.152155,-0.55,-0.12,0.69,0.41,-0.12,0.2,-0.07,12.01.01
0.11,0.04,0.09,-0.45,0.11,-0.09,0.14,0.12,-0.105625,-0.0440415,0.35,-0.145815,-0.256995,0.106804,-1.24,-0.2,-0.1,-0.34,-0.15,-0.1,0.06,-0.05,0.18,0.4,-1.17,0.1,0.48,-0.09,12.01.01
0.64,-0.74,-0.02,0.05,0.2,0.54,-0.07,0.23,0.39,0.54,-0.25,-0.59,-0.2,0.25,0.44,-0.56,-0.79,0.11,-0.01,0.09,-0.24,0.08,0.03,-0.2,-1.26,0,-0.1,0.01,12.10
0.19,-2.64,-2.42,0.66,1.25,-0.48,-0.97,-1.29,1.1,1.78,0.0247222,0.261892,0.368235,-1.2,-0.22,-1.39,-0.51,0.15,-0.21,-0.93,-0.10027,0.3,-0.18,-0.18,-1.71,-1.02,-0.53,0.15,32.07
0.28,-0.54,0.22,-0.11,0.5,-0.03,-0.0239855,0.41,0.72,0.3,-0.22,-0.1,-0.37,-0.3,0.81,-0.32,0.06,-0.04,0.02,-0.32,0.34,0.0768841,-0.31,0.33,0.29,-0.23,0.19,0.09,43.01.03.05
0.37,-0.06,0.16,-0.02,0.22,0.08,0.22,0.23,0.21,-0.34,0.1,0.24,0.21,-0.05,-0.09,-0.01,-0.51,0.2,-0.2,0.16,0.3,0.04,0.06,0.19,-0.13,0.1,0.37,-0.13,11.02.03.04
1.98,-2.74,-1.41,1.39,1.57,-0.38,-1.04,-1.26,1.6,1.54,1.51,0.84,-0.34,-1.03,0.13,-0.200142,0.85,-0.15,-0.28,-1.57,0.86,0.0768841,-0.39,-0.05,-1.77,0.17,0,0.68,43.01.03.05
0.49,-0.29,-0.14,0.32,-0.21,-0.37,-0.17,-0.04,-0.08,-0.04,-0.25,0.61,0.10913,0.01,-0.32,1.48,-0.12,-0.07,-0.05,-0.14,-0.12,-0.26,-0.05,0.58,0.22,0.05,0.47,0.28,32.01
0.43,-0.32,-0.32,-0.18,0.06,0.11,0.65,0.44,0.59,0.61,-0.13,-0.26,0.26,0.01,-0.05,0.03,-0.49,0.84,0.15,0.32,-0.59,0.57,-0.152857,-4.09,-0.44,-0.17,-0.15,-0.02,11
0.65,-0.3,0.19,-0.24,-0.05,0.13,-0.18,0.32,0.17,0.01,-0.66,0.44,1.38,-0.12,-0.2,-0.72,0.03,-0.23,-0.07,0.15,-0.22,0.03,0.08,0.02,-0.95,-0.17,0.23,-0.15,12.07
-0.51,-0.14,-0.02,0.07,-0.39,0.29,0.17,-0.09,-0.12,0.04,-0.43,0.17,-0.26,0.18,0.08,-0.05,0.01,0.15,-0.06,0.28,-1.06,-0.22,-0.00318841,0.05,0.58,-0.130722,-0.22,-0.08,10.03.01
-0.1,-0.38,-0.02,-0.04,-0.13,0.39,0.41,-0.33,0.12,0.35,-0.4,0.43,-0.31,0.23,0.33,0.31,-0.43,-0.06,0.21,0.2,-0.48,-0.11,0.055,-0.72,0.61,-0.2,-0.24,0.29,16.03.03
1.33,-0.32,-0.39,0.8,0.73,-0.25,-0.55,-0.28,0.72,1.24,0.51,0.41,-0.35,-0.3,0.22,-0.12,0.08,-0.18,-0.08,-0.33,0.01,0.06,-0.09,0.09,-0.44,-0.17,-0.13,-0.17,16.03.01
-0.42,-0.225789,-0.12,-0.65,0.14,0.14,0.23,1.2,0.9,0.42,-0.21,-0.09,-0.13,-0.05,0.12,-0.7,0.27,-0.01,0.17,0.13,-0.36,0.04,0.055,0.03,-0.28,-0.0775,0.15,-0.28,16.03.03
-0.51,-0.38,0.34,-0.07,-0.49,0.28,-0.13,-0.22,-0.55,-0.1,-0.09,0.23,0.21,0.35,-0.1,-0.28,-0.26,-0.38,-0.17,-0.32,0.0756934,-0.39,0.2,0.43,-0.11,-0.23,-0.39,0.34,43.01.03.05
0.73,-0.163514,-0.36,0.12,0.24,-0.1,-0.1,-0.2,-0.01,0.28,-0.01,0.05,-0.32,-0.24,0.23,0.25,-0.39,-0.21,-0.24,-0.14,0.48,0.08,0.0111165,0.05,-0.25,-0.78,0.35,0.13,16.01
-0.07,-0.12,-0.11,0.01,0.21,-0.36,0.13,-0.0577124,-0.025414,-0.0236943,0.47,0.49,0.23,-0.49,-0.29,0.83,-0.01,-0.58,-0.05,0.2,-0.03,0.39,0.0774797,0.19,0.14,0.03,0.35,-0.02,14.04
-1.22,-0.64,0.02,-0.49,0.13,0.06,0.13,-0.5,-0.94,-0.58,0.76,0.54,0.38,-0.2,-0.33,-0.18,-0.31,-0.37,0.47,-0.4,-0.06,-0.09,0.26,-0.19,-1.31,-0.0647368,0.07,0.16,01.01.06
0.98,-0.27,-0.57,-0.21,0.14,0.14,-0.26,-0.163357,-0.35,-0.06,0.43,0.27,0.54,-0.3,-0.43,-0.54,-0.1,-0.33,0.24,-0.42,0.2,0.09,0.23,-0.17,-1.15,-0.76,-0.32,-0.03,01.05
-0.74,0.18,0.17,-0.6,-0.12,0.45,0.23,-0.0185714,1.04,0.62,-0.97,-0.97,-0.4,0.24,0.61,-0.84,0.36,-0.06,0.77,-0.26,-0.21,-0.13,0.06,-0.48,-1.01,0.03,0.58,-0.32,10.03.01
0.34,-0.51,-0.19,-0.13,-0.1,0,0.06,0.15,0.36,0.11,0.34,0.52,0.35,-0.24,-1.54,-0.24,-0.59,-0.66,0.06,-0.42,0.33,-0.08,0.0310811,-0.38,-0.22,-0.6,0.09,0.25,32.01
1.28,0.64,0.15,0.17,0.01,-0.17,0.16,0.11,0.32,-0.02,-0.44,-0.4,-1.64,-0.1,0,0.42,0.75,-0.48,-0.15,-0.16,-0.35,-0.22,0.05,0.09,0.29,0.31,0.06,0.1,16.03.01
-0.74,-0.15,-0.13,0.11,-0.08,0.15,0.21,0.25,0.54,0.09,-0.28,-0.64,-0.22,0.23,0.5,0.2,-0.26,-0.25,-0.18,-0.04,-0.19,-0.04,0.24,0.45,0,-0.36,0.29,0.03,01.07.01
-0.62,-0.03,0.1,-0.13,0.23,-0.17,0.25,-0.29,-0.41,-0.19,-0.36,0.21,-0.13,0.19,0.51,0.15,-0.38,-0.46,0.09,-0.14,0.17,0.0287097,0.18,-0.02,0.14,-1.41,0.05,0.39,14.13.01.01
